NEWID,REFMO,REFYR,UCC,PUBFLAG,VALUE_,IMPNUM,VALUE
05286444,12,2023,900030,2,,1,1672.6667
05286444,12,2023,900030,2,,2,1672.6667
05286444,12,2023,900030,2,,3,1672.6667
05286444,12,2023,900030,2,,4,1672.6667
05286444,12,2023,900030,2,,5,1672.6667
05286444,12,2023,900170,2,,1,2467
05286444,12,2023,900170,2,,2,2467
05286444,12,2023,900170,2,,3,2467
05286444,12,2023,900170,2,,4,2467
05286444,12,2023,900170,2,,5,2467
05286444,12,2023,900180,2,,1,16.6667
05286444,12,2023,900180,2,,2,16.6667
05286444,12,2023,900180,2,,3,16.6667
05286444,12,2023,900180,2,,4,16.6667
05286444,12,2023,900180,2,,5,16.6667
05286444,12,2023,900200,2,,1,137.3333
05286444,12,2023,900200,2,,2,137.3333
05286444,12,2023,900200,2,,3,137.3333
05286444,12,2023,900200,2,,4,137.3333
05286444,12,2023,900200,2,,5,137.3333
05286444,12,2023,900210,2,,1,1666.75
05286444,12,2023,900210,2,,2,1666.75
05286444,12,2023,900210,2,,3,1666.75
05286444,12,2023,900210,2,,4,1666.75
05286444,12,2023,900210,2,,5,1666.75
05286444,12,2023,980000,2,,1,5960.4167
05286444,12,2023,980000,2,,2,5960.4167
05286444,12,2023,980000,2,,3,5960.4167
05286444,12,2023,980000,2,,4,5960.4167
05286444,12,2023,980000,2,,5,5960.4167
05286444,12,2023,980071,2,,1,5285
05286444,12,2023,980071,2,,2,5285
05286444,12,2023,980071,2,,3,5285
05286444,12,2023,980071,2,,4,5285
05286444,12,2023,980071,2,,5,5285
05286504,10,2023,900030,2,,1,669.6667
05286504,10,2023,900030,2,,2,669.6667
05286504,10,2023,900030,2,,3,669.6667
05286504,10,2023,900030,2,,4,669.6667
05286504,10,2023,900030,2,,5,669.6667
05286504,10,2023,900190,2,,1,1500
05286504,10,2023,900190,2,,2,1500
05286504,10,2023,900190,2,,3,1500
05286504,10,2023,900190,2,,4,1500
05286504,10,2023,900190,2,,5,1500
05286504,10,2023,980000,2,,1,2169.6667
05286504,10,2023,980000,2,,2,2169.6667
05286504,10,2023,980000,2,,3,2169.6667
05286504,10,2023,980000,2,,4,2169.6667
05286504,10,2023,980000,2,,5,2169.6667
05286504,10,2023,980071,2,,1,2048.6666667
05286504,10,2023,980071,2,,2,2048.6666667
05286504,10,2023,980071,2,,3,2048.6666667
05286504,10,2023,980071,2,,4,2048.6666667
05286504,10,2023,980071,2,,5,2048.6666667
05286504,11,2023,900030,2,,1,669.6667
05286504,11,2023,900030,2,,2,669.6667
05286504,11,2023,900030,2,,3,669.6667
05286504,11,2023,900030,2,,4,669.6667
05286504,11,2023,900030,2,,5,669.6667
05286504,11,2023,900190,2,,1,1500
05286504,11,2023,900190,2,,2,1500
05286504,11,2023,900190,2,,3,1500
05286504,11,2023,900190,2,,4,1500
05286504,11,2023,900190,2,,5,1500
05286504,11,2023,980000,2,,1,2169.6667
05286504,11,2023,980000,2,,2,2169.6667
05286504,11,2023,980000,2,,3,2169.6667
05286504,11,2023,980000,2,,4,2169.6667
05286504,11,2023,980000,2,,5,2169.6667
05286504,11,2023,980071,2,,1,2048.6666667
05286504,11,2023,980071,2,,2,2048.6666667
05286504,11,2023,980071,2,,3,2048.6666667
05286504,11,2023,980071,2,,4,2048.6666667
05286504,11,2023,980071,2,,5,2048.6666667
05286504,12,2023,900030,2,,1,669.6667
05286504,12,2023,900030,2,,2,669.6667
05286504,12,2023,900030,2,,3,669.6667
05286504,12,2023,900030,2,,4,669.6667
05286504,12,2023,900030,2,,5,669.6667
05286504,12,2023,900190,2,,1,1500
05286504,12,2023,900190,2,,2,1500
05286504,12,2023,900190,2,,3,1500
05286504,12,2023,900190,2,,4,1500
05286504,12,2023,900190,2,,5,1500
05286504,12,2023,980000,2,,1,2169.6667
05286504,12,2023,980000,2,,2,2169.6667
05286504,12,2023,980000,2,,3,2169.6667
05286504,12,2023,980000,2,,4,2169.6667
05286504,12,2023,980000,2,,5,2169.6667
05286504,12,2023,980071,2,,1,2048.6666667
05286504,12,2023,980071,2,,2,2048.6666667
05286504,12,2023,980071,2,,3,2048.6666667
05286504,12,2023,980071,2,,4,2048.6666667
05286504,12,2023,980071,2,,5,2048.6666667
05286514,10,2023,800940,2,T,1,1527.9386
05286514,10,2023,800940,2,T,2,1527.9386
05286514,10,2023,800940,2,T,3,1527.9386
05286514,10,2023,800940,2,T,4,1527.9386
05286514,10,2023,800940,2,T,5,1527.9386
05286514,10,2023,900000,2,,1,1251
05286514,10,2023,900000,2,,2,1251
05286514,10,2023,900000,2,,3,1251
05286514,10,2023,900000,2,,4,1251
05286514,10,2023,900000,2,,5,1251
05286514,10,2023,900160,2,,1,2307.9167
05286514,10,2023,900160,2,,2,9084.75
05286514,10,2023,900160,2,,3,0.0833
05286514,10,2023,900160,2,,4,80.75
05286514,10,2023,900160,2,,5,4795.5
05286514,10,2023,900210,2,,1,358.3333
05286514,10,2023,900210,2,,2,358.3333
05286514,10,2023,900210,2,,3,358.3333
05286514,10,2023,900210,2,,4,358.3333
05286514,10,2023,900210,2,,5,358.3333
05286514,10,2023,980000,2,,1,3917.25
05286514,10,2023,980000,2,,2,10694.0833
05286514,10,2023,980000,2,,3,1609.4167
05286514,10,2023,980000,2,,4,1690.0833
05286514,10,2023,980000,2,,5,6404.8333
05286514,10,2023,980071,2,,1,4206.0833333
05286514,10,2023,980071,2,,2,10982.916667
05286514,10,2023,980071,2,,3,1898.25
05286514,10,2023,980071,2,,4,1978.9166667
05286514,10,2023,980071,2,,5,6693.6666667
05286514,11,2023,800940,2,T,1,1527.9386
05286514,11,2023,800940,2,T,2,1527.9386
05286514,11,2023,800940,2,T,3,1527.9386
05286514,11,2023,800940,2,T,4,1527.9386
05286514,11,2023,800940,2,T,5,1527.9386
05286514,11,2023,900000,2,,1,1251
05286514,11,2023,900000,2,,2,1251
05286514,11,2023,900000,2,,3,1251
05286514,11,2023,900000,2,,4,1251
05286514,11,2023,900000,2,,5,1251
05286514,11,2023,900160,2,,1,2307.9167
05286514,11,2023,900160,2,,2,9084.75
05286514,11,2023,900160,2,,3,0.0833
05286514,11,2023,900160,2,,4,80.75
05286514,11,2023,900160,2,,5,4795.5
05286514,11,2023,900210,2,,1,358.3333
05286514,11,2023,900210,2,,2,358.3333
05286514,11,2023,900210,2,,3,358.3333
05286514,11,2023,900210,2,,4,358.3333
05286514,11,2023,900210,2,,5,358.3333
05286514,11,2023,980000,2,,1,3917.25
05286514,11,2023,980000,2,,2,10694.0833
05286514,11,2023,980000,2,,3,1609.4167
05286514,11,2023,980000,2,,4,1690.0833
05286514,11,2023,980000,2,,5,6404.8333
05286514,11,2023,980071,2,,1,4206.0833333
05286514,11,2023,980071,2,,2,10982.916667
05286514,11,2023,980071,2,,3,1898.25
05286514,11,2023,980071,2,,4,1978.9166667
05286514,11,2023,980071,2,,5,6693.6666667
05286514,12,2023,800940,2,T,1,1527.9386
05286514,12,2023,800940,2,T,2,1527.9386
05286514,12,2023,800940,2,T,3,1527.9386
05286514,12,2023,800940,2,T,4,1527.9386
05286514,12,2023,800940,2,T,5,1527.9386
05286514,12,2023,900000,2,,1,1251
05286514,12,2023,900000,2,,2,1251
05286514,12,2023,900000,2,,3,1251
05286514,12,2023,900000,2,,4,1251
05286514,12,2023,900000,2,,5,1251
05286514,12,2023,900160,2,,1,2307.9167
05286514,12,2023,900160,2,,2,9084.75
05286514,12,2023,900160,2,,3,0.0833
05286514,12,2023,900160,2,,4,80.75
05286514,12,2023,900160,2,,5,4795.5
05286514,12,2023,900210,2,,1,358.3333
05286514,12,2023,900210,2,,2,358.3333
05286514,12,2023,900210,2,,3,358.3333
05286514,12,2023,900210,2,,4,358.3333
05286514,12,2023,900210,2,,5,358.3333
05286514,12,2023,980000,2,,1,3917.25
05286514,12,2023,980000,2,,2,10694.0833
05286514,12,2023,980000,2,,3,1609.4167
05286514,12,2023,980000,2,,4,1690.0833
05286514,12,2023,980000,2,,5,6404.8333
05286514,12,2023,980071,2,,1,4206.0833333
05286514,12,2023,980071,2,,2,10982.916667
05286514,12,2023,980071,2,,3,1898.25
05286514,12,2023,980071,2,,4,1978.9166667
05286514,12,2023,980071,2,,5,6693.6666667
05286544,10,2023,900030,2,,1,1381.6667
05286544,10,2023,900030,2,,2,1381.6667
05286544,10,2023,900030,2,,3,1381.6667
05286544,10,2023,900030,2,,4,1381.6667
05286544,10,2023,900030,2,,5,1381.6667
05286544,10,2023,900150,2,,1,23
05286544,10,2023,900150,2,,2,23
05286544,10,2023,900150,2,,3,23
05286544,10,2023,900150,2,,4,23
05286544,10,2023,900150,2,,5,23
05286544,10,2023,900170,2,,1,17.6667
05286544,10,2023,900170,2,,2,17.6667
05286544,10,2023,900170,2,,3,17.6667
05286544,10,2023,900170,2,,4,17.6667
05286544,10,2023,900170,2,,5,17.6667
05286544,10,2023,980000,2,,1,1422.3333
05286544,10,2023,980000,2,,2,1422.3333
05286544,10,2023,980000,2,,3,1422.3333
05286544,10,2023,980000,2,,4,1422.3333
05286544,10,2023,980000,2,,5,1422.3333
05286544,10,2023,980071,2,,1,1422.3333333
05286544,10,2023,980071,2,,2,1422.3333333
05286544,10,2023,980071,2,,3,1422.3333333
05286544,10,2023,980071,2,,4,1422.3333333
05286544,10,2023,980071,2,,5,1422.3333333
05286544,11,2023,900030,2,,1,1381.6667
05286544,11,2023,900030,2,,2,1381.6667
05286544,11,2023,900030,2,,3,1381.6667
05286544,11,2023,900030,2,,4,1381.6667
05286544,11,2023,900030,2,,5,1381.6667
05286544,11,2023,900150,2,,1,23
05286544,11,2023,900150,2,,2,23
05286544,11,2023,900150,2,,3,23
05286544,11,2023,900150,2,,4,23
05286544,11,2023,900150,2,,5,23
05286544,11,2023,900170,2,,1,17.6667
05286544,11,2023,900170,2,,2,17.6667
05286544,11,2023,900170,2,,3,17.6667
05286544,11,2023,900170,2,,4,17.6667
05286544,11,2023,900170,2,,5,17.6667
05286544,11,2023,980000,2,,1,1422.3333
05286544,11,2023,980000,2,,2,1422.3333
05286544,11,2023,980000,2,,3,1422.3333
05286544,11,2023,980000,2,,4,1422.3333
05286544,11,2023,980000,2,,5,1422.3333
05286544,11,2023,980071,2,,1,1422.3333333
05286544,11,2023,980071,2,,2,1422.3333333
05286544,11,2023,980071,2,,3,1422.3333333
05286544,11,2023,980071,2,,4,1422.3333333
05286544,11,2023,980071,2,,5,1422.3333333
05286544,12,2023,900030,2,,1,1381.6667
05286544,12,2023,900030,2,,2,1381.6667
05286544,12,2023,900030,2,,3,1381.6667
05286544,12,2023,900030,2,,4,1381.6667
05286544,12,2023,900030,2,,5,1381.6667
05286544,12,2023,900150,2,,1,23
05286544,12,2023,900150,2,,2,23
05286544,12,2023,900150,2,,3,23
05286544,12,2023,900150,2,,4,23
05286544,12,2023,900150,2,,5,23
05286544,12,2023,900170,2,,1,17.6667
05286544,12,2023,900170,2,,2,17.6667
05286544,12,2023,900170,2,,3,17.6667
05286544,12,2023,900170,2,,4,17.6667
05286544,12,2023,900170,2,,5,17.6667
05286544,12,2023,980000,2,,1,1422.3333
05286544,12,2023,980000,2,,2,1422.3333
05286544,12,2023,980000,2,,3,1422.3333
05286544,12,2023,980000,2,,4,1422.3333
05286544,12,2023,980000,2,,5,1422.3333
05286544,12,2023,980071,2,,1,1422.3333333
05286544,12,2023,980071,2,,2,1422.3333333
05286544,12,2023,980071,2,,3,1422.3333333
05286544,12,2023,980071,2,,4,1422.3333333
05286544,12,2023,980071,2,,5,1422.3333333
05286634,10,2023,900030,2,,1,1726.6667
05286634,10,2023,900030,2,,2,1726.6667
05286634,10,2023,900030,2,,3,1726.6667
05286634,10,2023,900030,2,,4,1726.6667
05286634,10,2023,900030,2,,5,1726.6667
05286634,10,2023,900170,2,,1,582.6667
05286634,10,2023,900170,2,,2,582.6667
05286634,10,2023,900170,2,,3,582.6667
05286634,10,2023,900170,2,,4,582.6667
05286634,10,2023,900170,2,,5,582.6667
05286634,10,2023,900200,2,,1,43.8333
05286634,10,2023,900200,2,,2,43.8333
05286634,10,2023,900200,2,,3,43.8333
05286634,10,2023,900200,2,,4,43.8333
05286634,10,2023,900200,2,,5,43.8333
05286634,10,2023,980000,2,,1,2353.1667
05286634,10,2023,980000,2,,2,2353.1667
05286634,10,2023,980000,2,,3,2353.1667
05286634,10,2023,980000,2,,4,2353.1667
05286634,10,2023,980000,2,,5,2353.1667
05286634,10,2023,980071,2,,1,2490.75
05286634,10,2023,980071,2,,2,2490.75
05286634,10,2023,980071,2,,3,2490.75
05286634,10,2023,980071,2,,4,2490.75
05286634,10,2023,980071,2,,5,2490.75
05286634,11,2023,900030,2,,1,1726.6667
05286634,11,2023,900030,2,,2,1726.6667
05286634,11,2023,900030,2,,3,1726.6667
05286634,11,2023,900030,2,,4,1726.6667
05286634,11,2023,900030,2,,5,1726.6667
05286634,11,2023,900170,2,,1,582.6667
05286634,11,2023,900170,2,,2,582.6667
05286634,11,2023,900170,2,,3,582.6667
05286634,11,2023,900170,2,,4,582.6667
05286634,11,2023,900170,2,,5,582.6667
05286634,11,2023,900200,2,,1,43.8333
05286634,11,2023,900200,2,,2,43.8333
05286634,11,2023,900200,2,,3,43.8333
05286634,11,2023,900200,2,,4,43.8333
05286634,11,2023,900200,2,,5,43.8333
05286634,11,2023,980000,2,,1,2353.1667
05286634,11,2023,980000,2,,2,2353.1667
05286634,11,2023,980000,2,,3,2353.1667
05286634,11,2023,980000,2,,4,2353.1667
05286634,11,2023,980000,2,,5,2353.1667
05286634,11,2023,980071,2,,1,2490.75
05286634,11,2023,980071,2,,2,2490.75
05286634,11,2023,980071,2,,3,2490.75
05286634,11,2023,980071,2,,4,2490.75
05286634,11,2023,980071,2,,5,2490.75
05286634,12,2023,900030,2,,1,1726.6667
05286634,12,2023,900030,2,,2,1726.6667
05286634,12,2023,900030,2,,3,1726.6667
05286634,12,2023,900030,2,,4,1726.6667
05286634,12,2023,900030,2,,5,1726.6667
05286634,12,2023,900170,2,,1,582.6667
05286634,12,2023,900170,2,,2,582.6667
05286634,12,2023,900170,2,,3,582.6667
05286634,12,2023,900170,2,,4,582.6667
05286634,12,2023,900170,2,,5,582.6667
05286634,12,2023,900200,2,,1,43.8333
05286634,12,2023,900200,2,,2,43.8333
05286634,12,2023,900200,2,,3,43.8333
05286634,12,2023,900200,2,,4,43.8333
05286634,12,2023,900200,2,,5,43.8333
05286634,12,2023,980000,2,,1,2353.1667
05286634,12,2023,980000,2,,2,2353.1667
05286634,12,2023,980000,2,,3,2353.1667
05286634,12,2023,980000,2,,4,2353.1667
05286634,12,2023,980000,2,,5,2353.1667
05286634,12,2023,980071,2,,1,2490.75
05286634,12,2023,980071,2,,2,2490.75
05286634,12,2023,980071,2,,3,2490.75
05286634,12,2023,980071,2,,4,2490.75
05286634,12,2023,980071,2,,5,2490.75
05286694,10,2023,800940,2,,1,153.5833
05286694,10,2023,800940,2,,2,153.5833
05286694,10,2023,800940,2,,3,153.5833
05286694,10,2023,800940,2,,4,153.5833
05286694,10,2023,800940,2,,5,153.5833
05286694,10,2023,900000,2,,1,2007.25
05286694,10,2023,900000,2,,2,2007.25
05286694,10,2023,900000,2,,3,2007.25
05286694,10,2023,900000,2,,4,2007.25
05286694,10,2023,900000,2,,5,2007.25
05286694,10,2023,900030,2,,1,2151
05286694,10,2023,900030,2,,2,2151
05286694,10,2023,900030,2,,3,2151
05286694,10,2023,900030,2,,4,2151
05286694,10,2023,900030,2,,5,2151
05286694,10,2023,900180,2,,1,201.8333
05286694,10,2023,900180,2,,2,201.8333
05286694,10,2023,900180,2,,3,201.8333
05286694,10,2023,900180,2,,4,201.8333
05286694,10,2023,900180,2,,5,201.8333
05286694,10,2023,980000,2,,1,4360.0833
05286694,10,2023,980000,2,,2,4360.0833
05286694,10,2023,980000,2,,3,4360.0833
05286694,10,2023,980000,2,,4,4360.0833
05286694,10,2023,980000,2,,5,4360.0833
05286694,10,2023,980071,2,,1,4347.4166667
05286694,10,2023,980071,2,,2,4347.4166667
05286694,10,2023,980071,2,,3,4347.4166667
05286694,10,2023,980071,2,,4,4347.4166667
05286694,10,2023,980071,2,,5,4347.4166667
05286694,11,2023,800940,2,,1,153.5833
05286694,11,2023,800940,2,,2,153.5833
05286694,11,2023,800940,2,,3,153.5833
05286694,11,2023,800940,2,,4,153.5833
05286694,11,2023,800940,2,,5,153.5833
05286694,11,2023,900000,2,,1,2007.25
05286694,11,2023,900000,2,,2,2007.25
05286694,11,2023,900000,2,,3,2007.25
05286694,11,2023,900000,2,,4,2007.25
05286694,11,2023,900000,2,,5,2007.25
05286694,11,2023,900030,2,,1,2151
05286694,11,2023,900030,2,,2,2151
05286694,11,2023,900030,2,,3,2151
05286694,11,2023,900030,2,,4,2151
05286694,11,2023,900030,2,,5,2151
05286694,11,2023,900180,2,,1,201.8333
05286694,11,2023,900180,2,,2,201.8333
05286694,11,2023,900180,2,,3,201.8333
05286694,11,2023,900180,2,,4,201.8333
05286694,11,2023,900180,2,,5,201.8333
05286694,11,2023,980000,2,,1,4360.0833
05286694,11,2023,980000,2,,2,4360.0833
05286694,11,2023,980000,2,,3,4360.0833
05286694,11,2023,980000,2,,4,4360.0833
05286694,11,2023,980000,2,,5,4360.0833
05286694,11,2023,980071,2,,1,4347.4166667
05286694,11,2023,980071,2,,2,4347.4166667
05286694,11,2023,980071,2,,3,4347.4166667
05286694,11,2023,980071,2,,4,4347.4166667
05286694,11,2023,980071,2,,5,4347.4166667
05286694,12,2023,800940,2,,1,153.5833
05286694,12,2023,800940,2,,2,153.5833
05286694,12,2023,800940,2,,3,153.5833
05286694,12,2023,800940,2,,4,153.5833
05286694,12,2023,800940,2,,5,153.5833
05286694,12,2023,900000,2,,1,2007.25
05286694,12,2023,900000,2,,2,2007.25
05286694,12,2023,900000,2,,3,2007.25
05286694,12,2023,900000,2,,4,2007.25
05286694,12,2023,900000,2,,5,2007.25
05286694,12,2023,900030,2,,1,2151
05286694,12,2023,900030,2,,2,2151
05286694,12,2023,900030,2,,3,2151
05286694,12,2023,900030,2,,4,2151
05286694,12,2023,900030,2,,5,2151
05286694,12,2023,900180,2,,1,201.8333
05286694,12,2023,900180,2,,2,201.8333
05286694,12,2023,900180,2,,3,201.8333
05286694,12,2023,900180,2,,4,201.8333
05286694,12,2023,900180,2,,5,201.8333
05286694,12,2023,980000,2,,1,4360.0833
05286694,12,2023,980000,2,,2,4360.0833
05286694,12,2023,980000,2,,3,4360.0833
05286694,12,2023,980000,2,,4,4360.0833
05286694,12,2023,980000,2,,5,4360.0833
05286694,12,2023,980071,2,,1,4347.4166667
05286694,12,2023,980071,2,,2,4347.4166667
05286694,12,2023,980071,2,,3,4347.4166667
05286694,12,2023,980071,2,,4,4347.4166667
05286694,12,2023,980071,2,,5,4347.4166667
05286704,10,2023,800940,2,T,1,1437.4386
05286704,10,2023,800940,2,T,2,1437.4386
05286704,10,2023,800940,2,T,3,1437.4386
05286704,10,2023,800940,2,T,4,1437.4386
05286704,10,2023,800940,2,T,5,1437.4386
05286704,10,2023,900000,2,,1,11155.9167
05286704,10,2023,900000,2,,2,13054.0833
05286704,10,2023,900000,2,,3,11166.0833
05286704,10,2023,900000,2,,4,15316.5833
05286704,10,2023,900000,2,,5,15462.4167
05286704,10,2023,900160,2,,1,10549.8333
05286704,10,2023,900160,2,,2,7562.9167
05286704,10,2023,900160,2,,3,696
05286704,10,2023,900160,2,,4,4841.25
05286704,10,2023,900160,2,,5,374.8333
05286704,10,2023,900180,2,,1,2620.0833
05286704,10,2023,900180,2,,2,2639.6667
05286704,10,2023,900180,2,,3,2558.5
05286704,10,2023,900180,2,,4,3166.6667
05286704,10,2023,900180,2,,5,2550.25
05286704,10,2023,980000,2,,1,24325.8333
05286704,10,2023,980000,2,,2,23256.6667
05286704,10,2023,980000,2,,3,14420.5833
05286704,10,2023,980000,2,,4,23324.5
05286704,10,2023,980000,2,,5,18387.5
05286704,10,2023,980071,2,,1,20289.75
05286704,10,2023,980071,2,,2,19220.583333
05286704,10,2023,980071,2,,3,10384.5
05286704,10,2023,980071,2,,4,19288.416667
05286704,10,2023,980071,2,,5,14351.416667
05286704,11,2023,800940,2,T,1,1437.4386
05286704,11,2023,800940,2,T,2,1437.4386
05286704,11,2023,800940,2,T,3,1437.4386
05286704,11,2023,800940,2,T,4,1437.4386
05286704,11,2023,800940,2,T,5,1437.4386
05286704,11,2023,900000,2,,1,11155.9167
05286704,11,2023,900000,2,,2,13054.0833
05286704,11,2023,900000,2,,3,11166.0833
05286704,11,2023,900000,2,,4,15316.5833
05286704,11,2023,900000,2,,5,15462.4167
05286704,11,2023,900160,2,,1,10549.8333
05286704,11,2023,900160,2,,2,7562.9167
05286704,11,2023,900160,2,,3,696
05286704,11,2023,900160,2,,4,4841.25
05286704,11,2023,900160,2,,5,374.8333
05286704,11,2023,900180,2,,1,2620.0833
05286704,11,2023,900180,2,,2,2639.6667
05286704,11,2023,900180,2,,3,2558.5
05286704,11,2023,900180,2,,4,3166.6667
05286704,11,2023,900180,2,,5,2550.25
05286704,11,2023,980000,2,,1,24325.8333
05286704,11,2023,980000,2,,2,23256.6667
05286704,11,2023,980000,2,,3,14420.5833
05286704,11,2023,980000,2,,4,23324.5
05286704,11,2023,980000,2,,5,18387.5
05286704,11,2023,980071,2,,1,20289.75
05286704,11,2023,980071,2,,2,19220.583333
05286704,11,2023,980071,2,,3,10384.5
05286704,11,2023,980071,2,,4,19288.416667
05286704,11,2023,980071,2,,5,14351.416667
05286704,12,2023,800940,2,T,1,1437.4386
05286704,12,2023,800940,2,T,2,1437.4386
05286704,12,2023,800940,2,T,3,1437.4386
05286704,12,2023,800940,2,T,4,1437.4386
05286704,12,2023,800940,2,T,5,1437.4386
05286704,12,2023,900000,2,,1,11155.9167
05286704,12,2023,900000,2,,2,13054.0833
05286704,12,2023,900000,2,,3,11166.0833
05286704,12,2023,900000,2,,4,15316.5833
05286704,12,2023,900000,2,,5,15462.4167
05286704,12,2023,900160,2,,1,10549.8333
05286704,12,2023,900160,2,,2,7562.9167
05286704,12,2023,900160,2,,3,696
05286704,12,2023,900160,2,,4,4841.25
05286704,12,2023,900160,2,,5,374.8333
05286704,12,2023,900180,2,,1,2620.0833
05286704,12,2023,900180,2,,2,2639.6667
05286704,12,2023,900180,2,,3,2558.5
05286704,12,2023,900180,2,,4,3166.6667
05286704,12,2023,900180,2,,5,2550.25
05286704,12,2023,980000,2,,1,24325.8333
05286704,12,2023,980000,2,,2,23256.6667
05286704,12,2023,980000,2,,3,14420.5833
05286704,12,2023,980000,2,,4,23324.5
05286704,12,2023,980000,2,,5,18387.5
05286704,12,2023,980071,2,,1,20289.75
05286704,12,2023,980071,2,,2,19220.583333
05286704,12,2023,980071,2,,3,10384.5
05286704,12,2023,980071,2,,4,19288.416667
05286704,12,2023,980071,2,,5,14351.416667
05286734,10,2023,800940,2,,1,394
05286734,10,2023,800940,2,,2,394
05286734,10,2023,800940,2,,3,394
05286734,10,2023,800940,2,,4,394
05286734,10,2023,800940,2,,5,394
05286734,10,2023,900000,2,,1,5150
05286734,10,2023,900000,2,,2,5150
05286734,10,2023,900000,2,,3,5150
05286734,10,2023,900000,2,,4,5150
05286734,10,2023,900000,2,,5,5150
05286734,10,2023,980000,2,,1,5150
05286734,10,2023,980000,2,,2,5150
05286734,10,2023,980000,2,,3,5150
05286734,10,2023,980000,2,,4,5150
05286734,10,2023,980000,2,,5,5150
05286734,10,2023,980071,2,,1,4738.75
05286734,10,2023,980071,2,,2,4738.75
05286734,10,2023,980071,2,,3,4738.75
05286734,10,2023,980071,2,,4,4738.75
05286734,10,2023,980071,2,,5,4738.75
05286734,11,2023,800940,2,,1,394
05286734,11,2023,800940,2,,2,394
05286734,11,2023,800940,2,,3,394
05286734,11,2023,800940,2,,4,394
05286734,11,2023,800940,2,,5,394
