QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOF,PROP0NOF,OWNYF,OWNYF_,NEWMRRT,NEWMRRT_,ORGMRTX,ORGMRTX_,QMRTTERM,QMRT_ERM,MRTPMTX,MRTPMTX_,PAYPROTX,PAYP_OTX,PAYPROIN,PAYP_OIN,PAYMORIN,PAYM_RIN,PAYOTHER,PAYO_HER,QESCROWX,QESC_OWX,QPRINM1X,QPRI_M1X,QPRINM2X,QPRI_M2X,QPRINM3X,QPRI_M3X,QADINT1X,QADI_T1X,QADINT2X,QADI_T2X,QADINT3X,QADI_T3X,QRFINDAT,QRFI_DAT,FRSTPYMO,FRST_YMO,FRSTPYYR,FRST_YYR,FIXEDRTE,FIXE_RTE,QNEWDATE,QNEW_ATE,QBLNCM1X,QBLN_M1X,QBLNCM2X,QBLN_M2X,QBLNCM3X,QBLN_M3X,LOAN_NOF,LOAN0NOF,VARRTE,VARRTE_,INTONLY,INTONLY_,OTHRTE,OTHRTE_,PAYMT1X,PAYMT1X_,PAYMT2X,PAYMT2X_,PAYMT3X,PAYMT3X_,PAYPRINI,PAYP_INI,PAYINT,PAYINT_,REFI,REFI_,PAYESCRW,PAYE_CRW,MORTSPEC,MORT_PEC,FEEAMTX,FEEAMTX_
20243,05602943,17,0,5,01,D,100,D,.0534,D,180000,D,30,D,2022,D,,A,,A,,A,,A,1018,D,227,D,228,D,229,D,777,D,776,D,775,D,,A,05,D,2022,D,1,D,,A,174645,D,174418,D,174190,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,,A,,A
20243,05603003,26,0,5,01,D,100,D,.0454,D,320000,D,30,D,2151,D,,A,,A,,A,,A,522,D,321,D,322,D,324,D,879,D,878,D,876,D,,A,07,D,2023,D,2,D,,A,315310,D,314874,D,314436,D,01,D,1,D,,A,,A,2238,D,2238,D,2238,D,1,D,2,D,2,D,3,D,,A,,A
20243,05603023,14,0,5,01,D,100,D,.0560,D,604000,D,30,D,3800,D,,A,,A,,A,,A,333,D,689,D,692,D,695,D,2778,D,2775,D,2772,D,,A,05,D,2023,D,1,D,,A,595332,D,594643,D,593951,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20243,05603043,57,0,5,01,D,100,D,.0397,D,178000,D,30,D,1339,D,,A,,A,,A,,A,492,D,313,D,314,D,315,D,534,D,533,D,532,D,,A,08,D,2019,D,1,D,,A,161526,D,161214,D,160900,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,,A,,A
20243,05603073,15,0,5,01,D,100,D,.0713,D,451743,D,30,D,3567,D,,A,,A,,A,,A,522,D,383,D,385,D,387,D,2662,D,2660,D,2658,D,,A,08,D,2023,D,1,D,,A,448036,D,447653,D,447268,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,,A,,A
20243,05603103,20,0,5,01,D,100,D,.0311,D,262000,D,30,D,1640,D,,A,,A,,A,,A,520,D,495,D,497,D,498,D,625,D,623,D,622,D,,A,09,D,2020,D,1,D,,A,240981,D,240486,D,239989,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,,A,,A
20243,05603433,31,0,5,01,D,100,D,.0534,F,396206,F,30,F,2210,F,,A,,A,,A,,A,0,F,497,F,499,F,502,F,1439,F,1437,F,1435,F,,A,04,F,2022,F,1,F,,A,384914,F,384416,F,383917,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20243,05603493,15,0,5,01,D,100,D,.0450,D,108943,D,30,D,790,D,,A,,A,,A,,A,238,D,243,D,244,D,245,D,309,D,308,D,307,D,,A,09,D,2012,D,1,D,,A,82349,D,82106,D,81862,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,,A,,A
20243,05603513,25,0,5,01,D,100,D,.0700,D,390000,D,15,D,3800,D,,A,,A,,A,,A,295,D,1252,D,1259,D,1266,D,2253,D,2246,D,2239,D,,A,03,D,2024,D,1,D,,A,386288,D,385037,D,383778,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,B,2,D,,A
20243,05603723,35,0,5,01,D,100,D,.0412,D,190000,D,30,D,1257,D,,A,,A,,A,,A,337,D,402,D,404,D,405,D,518,D,516,D,515,D,,A,07,D,2014,D,1,D,,A,150738,D,150336,D,149932,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,,A,,A
20243,05603883,24,0,5,01,D,100,D,.0296,D,584098,D,30,D,2450,D,,A,,A,,A,,A,0,D,1106,D,1108,D,1111,D,1344,D,1342,D,1339,D,,A,05,D,2021,D,1,D,,A,545050,D,543944,D,542836,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20243,05603893,20,0,5,01,D,100,D,.0400,D,52000,D,30,D,355,D,,A,,A,,A,,A,107,D,100,D,100,D,101,D,148,D,148,D,147,D,,A,02,D,2017,D,1,D,,A,44379,D,44279,D,44178,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,,A,,A
20243,05603903,16,0,5,01,D,100,D,.0311,D,208000,D,15,D,1915,D,,A,,A,,A,,A,468,D,1017,D,1020,D,1023,D,430,D,427,D,424,D,,A,10,D,2020,D,1,D,,A,165742,D,164725,D,163704,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,2,D,,A
20243,05603933,26,0,5,01,D,100,D,.0365,D,201500,D,15,D,2000,D,,A,,A,,A,,A,545,D,1110,D,1114,D,1117,D,259,D,256,D,254,D,,A,11,D,2016,D,1,D,,A,113366,D,112256,D,111143,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,,A,,A
20243,05604543,28,0,5,01,D,100,D,.0311,D,913387,T,30,D,6823,T,,A,,A,,A,,A,1392,D,,A,,A,,A,,A,,A,,A,,A,06,D,2020,D,2,D,,A,833430,T,831147,T,832659,T,01,D,1,D,,A,,A,5000,D,5000,D,5000,D,1,D,2,D,1,D,3,D,2,D,,A
20243,05604623,13,0,5,01,D,100,D,.0699,D,185000,D,30,D,1547,D,,A,,A,,A,,A,317,D,158,D,159,D,160,D,1072,D,1071,D,1070,D,,A,12,D,2023,D,1,D,,A,184072,D,183915,D,183756,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,,A,,A
20243,05604653,18,0,5,01,D,100,D,.0397,F,321640,F,30,F,2400,F,,A,,A,,A,,A,870,F,572,F,574,F,576,F,958,F,956,F,954,F,,A,03,F,2019,F,1,F,,A,289636,F,289065,F,288491,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,F,,A,,A
20243,05604763,39,0,5,01,D,100,D,.0534,D,261388,D,30,D,1875,D,,A,,A,,A,,A,417,D,335,D,337,D,338,D,1123,D,1121,D,1120,D,,A,01,D,2022,D,1,D,,A,252284,D,251948,D,251611,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,,A,,A
20243,05604813,23,0,5,01,D,100,D,.0500,D,175000,D,30,D,1500,D,,A,,A,,A,,A,561,D,304,D,305,D,306,D,635,D,634,D,633,D,,A,01,D,2017,D,1,D,,A,152447,D,152144,D,151839,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,,A,,A
20243,05604843,26,0,5,01,D,100,D,.0296,D,466000,D,30,D,2440,D,,A,,A,,A,,A,485,D,882,D,885,D,887,D,1073,D,1070,D,1068,D,,A,05,D,2021,D,1,D,,A,434833,D,433951,D,433066,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,,A,,A
20243,05604883,22,0,5,01,D,100,D,.0513,D,305000,D,30,D,2411,D,,A,,A,,A,,A,749,D,390,D,392,D,393,D,1272,D,1270,D,1269,D,,A,10,D,2022,D,1,D,,A,297539,D,297149,D,296757,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,,A,,A
20243,05604903,21,0,5,01,D,100,D,.0365,D,475000,D,30,D,3800,D,,A,,A,,A,,A,1627,D,984,D,987,D,990,D,1189,D,1186,D,1183,D,,A,03,D,2016,D,1,D,,A,391024,D,390040,D,389054,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,B,,A,,A
20243,05604913,22,0,5,01,D,100,D,.0311,D,90000,D,30,D,598,D,,A,,A,,A,,A,213,D,171,D,172,D,172,D,214,D,213,D,213,D,,A,07,D,2020,D,1,D,,A,82426,D,82254,D,82082,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,,A,,A
20243,05604943,13,0,5,01,D,100,D,.0500,D,65000,D,12,D,677,D,,A,,A,,A,,A,76,D,431,D,433,D,434,D,170,D,168,D,167,D,,A,02,D,2019,D,1,D,,A,40841,D,40410,D,39978,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,B,2,D,,A
20243,05605143,28,0,5,01,D,100,D,.0311,D,65000,D,15,D,1200,D,,A,,A,,A,,A,748,D,325,D,326,D,327,D,127,D,126,D,125,D,,A,01,D,2020,D,1,D,,A,48914,D,48588,D,48262,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,,A,,A
20243,05605143,29,0,5,02,D,300,D,.0990,D,16000,D,10,D,236,D,,A,,A,,A,,A,25,D,174,D,175,D,177,D,37,D,36,D,34,D,,A,06,D,2016,D,1,D,,A,4503,D,4329,D,4154,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,B,,A,,A
20243,05605143,30,0,5,03,D,300,D,.0681,D,7635,D,1,D,660,D,,A,,A,,A,,A,0,D,653,D,,A,,A,7,D,,A,,A,072024,D,08,D,2023,D,1,D,,A,1308,D,,A,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20243,05605303,37,0,5,01,D,100,D,.0400,D,525000,D,30,D,3100,D,,A,,A,,A,,A,594,D,942,D,945,D,948,D,1564,D,1561,D,1558,D,,A,12,D,2018,D,1,D,,A,469293,D,468351,D,467407,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,,A,,A
20243,05605383,17,0,5,01,D,100,D,.0500,D,145000,D,30,D,778,D,,A,,A,,A,,A,0,D,179,D,180,D,180,D,599,D,598,D,598,D,,A,11,D,2023,D,1,D,,A,143768,D,143589,D,143409,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,,A,,A
20243,05605453,27,0,5,01,D,100,D,.0296,D,520000,D,30,D,3500,D,,A,,A,,A,,A,1319,D,994,D,996,D,999,D,1187,D,1185,D,1182,D,,A,01,D,2021,D,1,D,,A,481292,D,480298,D,479302,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,,A,,A
20243,05605483,51,0,5,01,D,100,D,.0311,D,235653,D,30,D,1806,D,,A,,A,,A,,A,798,D,452,D,453,D,455,D,556,D,555,D,553,D,,A,04,D,2020,D,1,D,,A,214475,D,214022,D,213569,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,,A,,A
20243,05605593,18,0,5,01,D,100,D,.0454,D,250000,D,15,D,2500,D,,A,,A,,A,,A,582,D,1295,D,1300,D,1305,D,623,D,618,D,613,D,,A,02,D,2018,D,1,D,,A,164583,D,163288,D,161988,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,B,2,D,,A
20243,05605623,32,0,5,01,D,100,D,.0365,D,560000,D,30,D,6823,T,,A,,A,,A,,A,3138,D,1135,D,1139,D,1142,D,1427,D,1423,D,1420,D,,A,10,D,2016,D,1,D,,A,469001,D,467865,D,466726,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,1,D,,A
20243,05605673,21,0,5,01,D,100,D,.0534,D,256010,D,30,D,1950,D,,A,,A,,A,,A,522,D,324,D,326,D,327,D,1104,D,1102,D,1101,D,,A,04,D,2022,D,1,D,,A,248069,D,247745,D,247420,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,,A,,A
20243,05605773,27,0,5,02,D,200,D,.1200,D,152500,D,30,D,1569,D,,A,,A,,A,,A,0,D,47,D,48,D,48,D,1548,D,1547,D,1547,D,,A,12,D,2023,D,2,D,,A,152232,D,152185,D,152138,D,01,D,1,D,,A,,A,1595,D,1595,D,1595,D,1,D,2,D,2,D,,A,,A,,A
20243,05605793,18,0,5,01,D,100,D,.0620,D,524108,D,30,D,3964,D,,A,,A,,A,,A,754,D,548,D,551,D,554,D,2662,D,2659,D,2656,D,,A,01,D,2023,D,1,D,,A,515210,D,514662,D,514111,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,,A,,A
20243,05605863,26,0,5,01,D,100,D,.0311,D,115000,D,10,D,1390,D,,A,,A,,A,,A,274,D,931,D,933,D,936,D,185,D,183,D,180,D,,A,04,D,2020,D,1,D,,A,71394,D,70463,D,69530,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,,A,,A
20243,05605953,36,0,5,01,D,100,D,.0454,D,308802,D,30,D,2500,D,,A,,A,,A,,A,928,D,532,D,534,D,536,D,1040,D,1038,D,1036,D,,A,05,D,2018,D,1,D,,A,274934,D,274402,D,273868,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,,A,,A
20243,05606033,26,0,5,01,D,100,D,.0454,D,363804,D,30,D,1852,D,,A,,A,,A,,A,0,D,636,D,639,D,641,D,1216,D,1213,D,1211,D,,A,01,D,2018,D,1,D,,A,321382,D,320746,D,320108,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20243,05606103,17,0,5,01,D,100,D,.0400,D,40000,D,30,D,500,D,,A,,A,,A,,A,309,D,96,D,96,D,97,D,95,D,95,D,94,D,,A,09,D,2011,D,1,D,,A,28515,D,28419,D,28323,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,,A,,A
20243,05606103,18,0,5,02,D,300,D,.0550,F,375000,F,30,F,2912,F,,A,,A,,A,,A,783,F,818,F,822,F,826,F,1272,F,1268,F,1264,F,,A,09,F,2011,F,1,F,,A,285964,F,285145,F,284323,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,F,,A,,A
20243,05606103,19,0,5,03,D,300,D,.0365,F,125000,F,15,F,903,F,,A,,A,,A,,A,0,F,1118,F,1122,F,1125,F,352,F,348,F,345,F,,A,10,F,2016,F,2,F,,A,70989,F,70302,F,69613,F,01,D,,A,,A,3,F,1399,V,1399,V,1399,V,1,D,2,D,,C,,A,,A,,A
20243,05606193,20,0,5,01,D,100,D,.0397,D,116637,D,15,D,861,D,,A,,A,,A,,A,0,D,570,D,572,D,574,D,250,D,249,D,247,D,,A,11,D,2019,D,1,D,,A,88028,D,87459,D,86887,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,,A,,A
20243,05606383,19,0,5,01,D,100,D,.0296,D,98500,D,30,D,584,D,,A,,A,,A,,A,171,D,185,D,185,D,186,D,228,D,228,D,227,D,,A,08,D,2021,D,1,D,,A,92477,D,92292,D,92107,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,,A,,A
20243,05606473,18,0,5,01,D,100,D,.1033,F,110000,F,15,F,1482,F,,A,,A,,A,,A,278,F,,A,,A,,A,,A,,A,,A,,A,04,F,1988,F,1,F,,A,,A,,A,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,F,,A,,A
20243,05606513,30,0,5,01,D,100,D,.0534,D,185000,D,30,D,1200,D,,A,,A,,A,,A,168,D,228,D,229,D,230,D,563,D,562,D,561,D,,A,10,D,2022,D,1,D,,A,180644,D,180416,D,180186,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,,A,,A
20243,05606973,22,0,5,01,D,100,D,.0587,D,210000,D,30,D,1273,D,,A,,A,,A,,A,31,D,638,D,641,D,644,D,604,D,601,D,598,D,,A,11,D,2005,D,1,D,,A,123564,D,122927,D,122286,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,,A,,A
20243,05607043,40,0,1,01,D,100,D,.0385,D,213307,D,30,D,1000,D,,A,,A,,A,,A,0,D,449,D,450,D,452,D,551,D,550,D,548,D,,A,04,D,2015,D,1,D,,A,171750,D,171301,D,170850,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,1,D,,A
20243,05607123,25,0,5,01,D,100,D,.0296,D,248091,D,30,D,1558,D,,A,,A,,A,,A,517,D,468,D,469,D,470,D,573,D,572,D,571,D,,A,07,D,2021,D,1,D,,A,232427,D,231960,D,231491,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,2,D,,A
20243,05607233,31,0,5,01,D,100,D,.0397,D,66181,D,20,D,400,D,,A,,A,,A,,A,0,D,221,D,221,D,222,D,179,D,179,D,178,D,,A,06,D,2019,D,1,D,,A,54187,D,53966,D,53744,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,2,D,,A
20243,05607283,28,0,5,01,D,100,D,.0534,D,215000,D,30,D,1254,D,,A,,A,,A,,A,55,D,272,D,273,D,274,D,927,D,926,D,925,D,,A,04,D,2022,D,1,D,,A,208338,D,208066,D,207793,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,,A,,A
20243,05607873,34,0,5,01,D,100,D,.0713,D,300000,D,30,D,3300,D,,A,,A,,A,,A,1278,D,241,D,242,D,244,D,1781,D,1780,D,1778,D,,A,05,D,2024,D,1,D,,A,299761,D,299520,D,299277,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20243,05654572,17,0,5,01,D,100,D,.0311,D,332117,D,30,D,2000,D,,A,,A,,A,,A,580,D,628,D,630,D,632,D,792,D,790,D,788,D,,A,07,D,2020,D,1,D,,A,305460,D,304832,D,304202,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20243,05654672,39,0,5,01,D,100,D,.0504,D,156758,D,20,D,1038,D,,A,,A,,A,,A,0,D,807,D,811,D,814,D,231,D,227,D,224,D,,A,04,D,2009,D,1,D,,A,54951,D,54144,D,53333,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,2,D,,A
20243,05654772,20,0,5,01,D,100,D,.0400,D,121673,D,15,D,900,D,,A,,A,,A,,A,0,D,588,D,590,D,592,D,312,D,310,D,308,D,,A,12,D,2019,D,1,D,,A,93651,D,93063,D,92473,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,1,D,,A
20243,05654942,15,0,5,01,D,100,D,.0397,F,913387,V,15,F,6823,V,,A,,A,,A,,A,0,F,3132,V,3141,V,3165,V,1737,F,1725,F,1713,F,,A,03,F,2019,F,1,F,,A,525041,F,521397,F,517741,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,2,D,,A
20243,05654992,27,0,5,01,D,100,D,.0417,D,130000,D,30,D,960,D,,A,,A,,A,,A,327,D,271,D,272,D,273,D,362,D,361,D,360,D,,A,08,D,2014,D,1,D,,A,104160,D,103889,D,103617,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,1,D,,A
20243,05655072,35,0,5,01,D,100,D,.0385,D,160000,D,15,D,1900,D,,A,,A,,A,,A,728,D,907,D,910,D,913,D,265,D,262,D,259,D,,A,12,D,2015,D,1,D,,A,82486,D,81578,D,80668,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,B,1,D,,A
20243,05655272,17,0,5,01,D,100,D,.0575,D,460000,D,30,D,4000,D,,A,,A,,A,,A,1316,D,496,D,499,D,501,D,2188,D,2185,D,2183,D,,A,09,D,2023,D,1,D,,A,456592,D,456096,D,455598,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,1,D,,A
20243,05655322,16,0,1,01,D,100,D,.0365,D,300000,D,30,D,2200,D,,A,,A,,A,,A,828,D,705,D,707,D,709,D,567,D,565,D,564,D,,A,07,D,2012,D,1,D,,A,219249,D,218544,D,217837,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20243,05655322,17,0,1,01,D,100,D,.0600,D,35551,D,15,D,300,D,,A,,A,,A,,A,0,D,247,D,248,D,249,D,45,D,44,D,43,D,,A,07,D,2012,D,1,D,,A,10606,D,10359,D,10111,D,02,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,A,2,D,,A
20243,05655452,17,0,5,01,D,100,D,.0469,D,45000,D,30,D,500,D,,A,,A,,A,,A,267,D,109,D,110,D,110,D,124,D,123,D,123,D,,A,06,D,2010,D,1,D,,A,31688,D,31578,D,31469,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20243,05655542,20,0,1,01,D,100,D,.0520,D,55000,D,30,D,520,D,,A,,A,,A,,A,218,D,244,D,245,D,246,D,58,D,57,D,56,D,,A,05,D,1998,D,1,D,,A,13314,D,13070,D,12825,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20243,05655572,51,0,5,01,D,100,D,.0504,D,175000,D,20,D,1700,D,,A,,A,,A,,A,541,D,872,D,876,D,879,D,287,D,283,D,280,D,,A,12,D,2009,D,1,D,,A,68368,D,67497,D,66621,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,1,D,,A
20243,05655682,39,0,5,01,D,100,D,.0550,F,250000,F,30,F,2200,F,,A,,A,,A,,A,781,F,458,F,460,F,462,F,961,F,959,F,957,F,,A,11,F,2014,F,1,F,,A,209678,F,209220,F,208760,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,F,2,D,,A
20243,05655762,23,0,5,01,D,100,D,.0550,D,94000,D,30,D,668,D,,A,,A,,A,,A,134,D,121,D,122,D,122,D,413,D,412,D,412,D,,A,05,D,2021,D,1,D,,A,90093,D,89972,D,89850,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,2,D,,A
20243,05655782,25,0,1,01,D,100,D,.0296,D,500000,D,10,D,6823,T,,A,,A,,A,,A,1181,D,3132,T,3141,T,3165,T,968,D,958,D,949,D,,A,11,D,2021,D,1,D,,A,392344,D,388493,D,384632,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,1,D,,A
20243,05655802,31,0,5,01,D,100,D,.0465,D,170000,D,30,D,1869,D,,A,,A,,A,,A,992,D,347,D,348,D,350,D,530,D,529,D,527,D,,A,04,D,2014,D,1,D,,A,136737,D,136390,D,136041,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,2,D,,A
20243,05655912,16,0,5,01,D,100,D,.0534,D,160000,D,30,D,902,D,,A,,A,,A,,A,10,D,203,D,204,D,205,D,689,D,688,D,687,D,,A,01,D,2022,D,1,D,,A,154848,D,154645,D,154441,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20243,05655992,17,0,5,01,D,100,D,.0397,D,196000,D,30,D,1530,D,,A,,A,,A,,A,598,D,345,D,346,D,347,D,587,D,586,D,585,D,,A,05,D,2019,D,1,D,,A,177559,D,177214,D,176868,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,1,D,,A
20243,05656102,18,0,1,01,D,100,D,.0681,D,20000,D,2,D,1000,D,,A,,A,,A,,A,106,D,803,D,807,D,812,D,91,D,87,D,82,D,,A,11,D,2023,D,1,D,,A,16053,D,15250,D,14443,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,,B,2,D,,A
20243,05656112,37,0,5,01,D,100,D,.0475,D,384000,D,30,D,3835,D,,A,,A,,A,,A,1832,D,521,D,523,D,525,D,1482,D,1480,D,1478,D,,A,09,D,2022,D,1,D,,A,374489,D,373968,D,373445,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,1,D,,A
20243,05656202,13,0,5,01,D,100,D,.0398,F,406127,F,15,F,3000,F,,A,,A,,A,,A,0,F,3132,V,3141,V,3165,V,432,F,424,F,415,F,,A,03,F,2013,F,1,F,,A,130361,F,127793,F,125217,F,01,D,,A,,A,,A,,A,,A,,A,,C,,C,2,D,,C,2,D,,A
20243,05656202,14,0,5,01,D,100,D,.0311,F,210497,F,30,F,900,F,,A,,A,,A,,A,0,F,395,F,396,F,397,F,505,F,504,F,503,F,,A,10,F,2020,F,1,F,,A,194791,F,194395,F,193999,F,02,D,,A,,A,,A,,A,,A,,A,,C,,C,2,D,,C,1,D,,A
20243,05656222,31,0,5,01,D,100,D,.0469,D,167540,D,15,D,1621,D,,A,,A,,A,,A,323,D,1248,D,1253,D,1258,D,50,D,45,D,40,D,,A,02,D,2010,D,1,D,,A,12705,D,11457,D,10203,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,3,D,2,D,,A
20243,05656292,27,0,1,01,D,100,D,.0500,F,387000,F,30,F,3200,F,,A,,A,,A,,A,1123,F,1002,F,1007,F,1011,F,1075,F,1070,F,1066,F,,A,11,F,2008,F,1,F,,A,257894,F,256892,F,255885,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,F,1,D,,A
20243,05656392,42,0,5,01,D,100,D,.0663,D,303914,D,30,D,2318,D,,A,,A,,A,,A,371,D,285,D,286,D,288,D,1662,D,1661,D,1659,D,,A,05,D,2023,D,1,D,,A,300885,D,300600,D,300314,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20243,05656542,19,0,5,01,D,100,D,.0397,D,522192,D,30,D,3666,D,,A,,A,,A,,A,1182,D,910,D,913,D,916,D,1574,D,1571,D,1568,D,,A,08,D,2019,D,1,D,,A,475739,D,474829,D,473916,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20243,05656572,11,0,5,01,D,100,D,.0400,D,80000,D,30,D,1000,D,,A,,A,,A,,A,618,D,257,D,258,D,259,D,125,D,124,D,123,D,,A,03,D,2004,D,1,D,,A,37442,D,37185,D,36927,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20243,05656592,11,0,1,01,D,100,D,.0311,D,467771,D,30,D,2298,D,,A,,A,,A,,A,298,D,885,D,887,D,890,D,1115,D,1113,D,1110,D,,A,07,D,2020,D,1,D,,A,430227,D,429342,D,428454,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
20243,05656612,14,0,1,01,D,100,D,.0311,D,210000,D,30,D,1165,D,,A,,A,,A,,A,267,D,571,D,572,D,574,D,729,D,728,D,726,D,,A,10,D,2020,D,2,D,,A,194331,D,193936,D,193541,D,01,D,1,D,,A,,A,1400,D,1400,D,1400,D,1,D,2,D,2,D,3,D,2,D,,A
20243,05656762,18,0,5,01,D,100,D,.0398,D,83357,D,30,D,397,D,,A,,A,,A,,A,0,D,188,D,189,D,190,D,209,D,208,D,207,D,,A,01,D,2013,D,1,D,,A,62874,D,62685,D,62496,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D,,A,1,D,,A
20243,05656832,16,0,1,01,D,100,D,.0397,D,140000,D,30,D,1072,D,,A,,A,,A,,A,406,D,247,D,248,D,249,D,419,D,418,D,417,D,,A,04,D,2019,D,1,D,,A,126563,D,126315,D,126067,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D,3,D,2,D,,A
