QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,S17CODEA,S17C_DEA,S17GFTCA,S17G_TCA,SUBEXPX,SUBEXPX_,SUBMO,SUBMO_,SUBPURCH
20244,05578374,43,0,1,150,D,1,D,20,D,13,D,1
20244,05578374,44,0,1,355,D,1,D,61,D,13,D,
20244,05578374,45,0,1,355,D,1,D,17,D,13,D,
20244,05578374,46,0,1,355,D,1,D,8,D,13,D,
20244,05578434,25,0,1,840,D,1,D,60,D,09,D,
20244,05578464,24,0,1,500,D,1,D,150,D,07,D,
20244,05578464,25,0,1,210,D,1,D,25,D,13,D,
20244,05578464,26,0,1,700,D,1,D,10,D,13,D,
20244,05578474,26,0,1,700,D,1,D,7,D,13,D,
20244,05578624,14,0,1,830,D,1,D,125,D,13,D,
20244,05578624,15,0,1,840,D,1,D,50,D,13,D,
20244,05578624,16,0,1,500,D,1,D,75,D,08,D,
20244,05578734,21,0,1,520,D,1,D,40,D,08,D,
20244,05578734,22,0,1,310,D,1,D,30,D,09,D,
20244,05578744,19,0,1,355,D,1,D,25,D,13,D,1
20244,05578784,16,0,1,355,D,1,D,18,D,13,D,
20244,05578784,17,0,1,330,D,1,D,17,D,13,D,
20244,05578974,23,0,1,800,D,1,D,2500,D,13,D,1
20244,05578974,24,0,1,840,D,1,D,15,D,13,D,1
20244,05578974,25,0,1,355,D,1,D,23,D,13,D,
20244,05578984,25,0,1,840,D,1,D,7,D,13,D,
20244,05579014,41,0,1,830,D,1,D,25,D,13,D,
20244,05579014,42,0,1,830,D,1,D,10,D,13,D,
20244,05579014,43,0,1,520,D,1,D,40,D,07,D,
20244,05579014,44,0,1,210,D,1,D,30,D,07,D,
20244,05579014,45,0,1,320,D,1,D,10,D,07,D,
20244,05579014,46,0,1,320,D,1,D,10,D,08,D,
20244,05579014,47,0,1,320,D,1,D,10,D,09,D,
20244,05579014,48,0,1,355,D,1,D,15,D,13,D,
20244,05579014,49,0,1,840,D,1,D,25,D,13,D,
20244,05579014,50,0,1,355,D,1,D,10,D,13,D,
20244,05579014,51,0,1,355,D,1,D,12,D,13,D,
20244,05579034,39,0,1,355,D,1,D,15,D,13,D,
20244,05579034,40,0,1,355,D,1,D,30,D,13,D,
20244,05579034,41,0,2,610,D,1,D,2000,D,07,D,
20244,05579034,42,0,2,530,D,1,D,20,D,07,D,
20244,05579034,43,0,2,410,D,1,D,64,D,07,D,
20244,05579054,29,0,1,840,D,1,D,15,D,13,D,3
20244,05579054,30,0,2,840,D,1,D,30,D,07,D,2
20244,05579074,13,0,1,840,D,1,D,8,D,13,D,
20244,05579094,20,0,1,500,D,1,D,40,D,08,D,
20244,05579094,21,0,1,210,D,1,D,7,D,08,D,
20244,05579094,22,0,1,320,D,1,D,125,D,07,D,
20244,05579094,23,0,1,320,D,1,D,125,D,08,D,
20244,05579094,24,0,1,320,D,1,D,125,D,09,D,
20244,05579094,25,0,1,355,D,1,D,30,D,13,D,
20244,05579124,32,0,1,840,D,1,D,120,D,08,D,
20244,05579184,21,0,1,840,D,1,D,16,D,13,D,
20244,05579184,22,0,1,700,D,1,D,12,D,13,D,
20244,05579304,34,0,1,355,D,1,D,12,D,13,D,
20244,05579344,21,0,1,840,D,1,D,8,D,13,D,
20244,05579354,48,0,1,610,D,1,D,500,D,07,D,
20244,05579354,49,0,1,610,D,1,D,500,D,08,D,
20244,05579354,50,0,1,610,D,1,D,500,D,09,D,
20244,05579354,51,0,2,610,D,1,D,250,D,07,D,
20244,05579444,12,0,1,330,D,1,D,10,D,13,D,
20244,05579474,27,0,1,830,D,1,D,30,D,13,D,
20244,05579474,28,0,1,210,D,1,D,35,D,13,D,
20244,05579474,29,0,1,330,D,1,D,20,D,13,D,
20244,05579474,30,0,1,355,D,1,D,15,D,13,D,
20244,05579484,25,0,1,830,D,1,D,26,D,13,D,
20244,05579484,26,0,1,210,D,1,D,20,D,09,D,
20244,05579484,27,0,1,355,D,1,D,23,D,13,D,
20244,05579484,28,0,1,310,D,1,D,11,D,08,D,
20244,05579514,16,0,1,840,D,1,D,14,D,13,D,
20244,05579514,17,0,1,330,D,1,D,10,D,13,D,
20244,05579604,30,0,1,100,D,1,D,180,D,13,D,
20244,05579604,31,0,1,100,D,1,D,85,D,13,D,
20244,05579604,32,0,1,210,D,1,D,40,D,08,D,
20244,05579604,33,0,1,355,D,1,D,41,D,13,D,
20244,05579704,28,0,1,210,D,1,D,68,D,13,D,
20244,05579704,29,0,1,355,D,1,D,20,D,13,D,1
20244,05579714,13,0,1,520,D,1,D,75,D,07,D,
20244,05579714,14,0,1,355,D,1,D,35,D,13,D,
20244,05579724,20,0,1,830,D,1,D,10,D,13,D,
20244,05579724,21,0,1,520,D,1,D,25,F,07,D,
20244,05579724,22,0,1,520,D,1,D,20,F,08,D,
20244,05579724,23,0,1,520,D,1,D,30,F,09,D,
20244,05579724,24,0,1,340,D,1,D,20,D,07,D,
20244,05579814,31,0,1,100,D,1,D,100,D,13,D,
20244,05579814,32,0,1,355,D,1,D,75,D,13,D,
20244,05579814,33,0,2,610,D,1,D,100,D,07,D,
20244,05579814,34,0,2,520,D,1,D,40,D,07,D,
20244,05579834,14,0,1,830,D,1,D,35,D,13,D,
20244,05579834,15,0,1,355,D,1,D,15,D,13,D,
20244,05579834,16,0,1,355,D,1,D,10,D,13,D,
20244,05579864,49,0,1,100,D,1,D,36,D,13,D,
20244,05579864,50,0,1,840,D,1,D,120,D,08,D,1
20244,05579884,33,0,1,330,D,1,D,11,D,13,D,
20244,05579884,34,0,1,355,D,1,D,18,D,13,D,
20244,05579884,35,0,1,410,D,1,D,75,D,09,D,
20244,05579884,36,0,2,400,D,1,D,18,D,07,D,
20244,05579904,23,0,1,150,D,1,D,16,D,13,D,3
20244,05580094,32,0,1,830,D,1,D,11,D,13,D,
20244,05580094,33,0,1,840,D,1,D,20,D,13,D,
20244,05580094,34,0,1,500,D,1,D,250,D,08,D,
20244,05580094,35,0,1,355,D,1,D,55,D,13,D,
20244,05580114,19,0,1,830,D,1,D,16,D,13,D,
20244,05580114,20,0,1,210,D,1,D,19,D,13,D,
20244,05580134,22,0,1,830,D,1,D,250,D,13,D,
20244,05580134,23,0,1,210,D,1,D,13,D,13,D,
20244,05580134,24,0,1,355,D,1,D,60,D,13,D,
20244,05580144,26,0,1,840,D,1,D,16,D,13,D,
20244,05580154,26,0,1,840,D,1,D,13,D,13,D,
20244,05580164,20,0,1,355,D,1,D,50,D,13,D,
20244,05580224,33,0,1,830,D,1,D,10,D,13,D,
20244,05580334,35,0,1,355,D,1,D,35,D,13,D,
20244,05580334,36,0,1,330,D,1,D,15,D,13,D,
20244,05580334,37,0,1,330,D,1,D,25,D,13,D,
20244,05580334,38,0,2,610,D,1,D,50,D,07,D,
20244,05580364,34,0,1,150,D,1,D,33,D,13,D,
20244,05580384,39,0,1,355,D,1,D,24,D,13,D,
20244,05580384,40,0,2,840,D,1,D,120,D,07,D,
20244,05580444,20,0,1,830,D,1,D,10,D,13,D,
20244,05580444,21,0,1,840,D,1,D,8,D,13,D,
20244,05580444,22,0,1,330,D,1,D,10,D,13,D,
20244,05580444,23,0,1,355,D,1,D,20,D,13,D,
20244,05580504,31,0,1,355,D,1,D,32,D,13,D,
20244,05580504,32,0,2,840,D,1,D,120,D,07,D,
20244,05580554,27,0,1,840,D,1,D,64,D,07,D,
20244,05580554,28,0,1,840,D,1,D,139,D,07,D,
20244,05580574,31,0,1,610,D,1,D,50,D,07,D,
20244,05580574,32,0,1,820,D,1,D,198,D,08,D,
20244,05580574,33,0,1,840,D,1,D,139,D,09,D,
20244,05580574,34,0,1,500,D,1,D,450,D,08,D,
20244,05580574,35,0,1,520,D,1,D,50,D,07,D,
20244,05580574,36,0,1,330,D,1,D,15,D,13,D,
20244,05580574,37,0,1,355,D,1,D,50,D,13,D,1
20244,05580574,38,0,2,600,D,1,D,40,D,07,D,
20244,05580594,34,0,1,355,D,2,D,15,D,08,D,
20244,05580614,39,0,1,830,D,1,D,10,D,13,D,
20244,05580614,40,0,1,840,D,1,D,110,F,13,D,
20244,05580614,41,0,1,600,D,1,D,200,D,09,D,1
20244,05580614,42,0,1,210,D,1,D,12,D,09,D,1
20244,05580614,43,0,1,330,D,1,D,12,F,13,D,
20244,05580614,44,0,1,355,D,1,D,15,D,13,D,
20244,05580614,45,0,1,355,D,1,D,160,F,13,D,
20244,05580614,46,0,1,355,D,1,D,10,F,13,D,
20244,05580614,47,0,2,600,D,1,D,150,D,07,D,
20244,05580774,35,0,1,150,D,1,D,80,D,08,D,
20244,05580774,36,0,1,355,D,1,D,250,D,09,D,
20244,05580784,27,0,1,330,D,1,D,16,D,13,D,
20244,05580784,28,0,1,355,D,1,D,17,D,13,D,
20244,05580784,29,0,1,355,D,1,D,16,D,13,D,
20244,05580784,30,0,1,355,D,1,D,17,D,13,D,
20244,05580784,31,0,1,355,D,1,D,7,D,13,D,
20244,05580964,12,0,1,150,D,1,D,35,D,13,D,
20244,05580984,32,0,1,830,D,1,D,200,D,13,D,
20244,05580984,33,0,1,520,D,1,D,60,D,09,D,
20244,05580984,34,0,1,330,D,1,D,15,D,13,D,
20244,05580994,44,0,1,100,D,1,D,598,D,09,D,1
20244,05580994,45,0,1,600,D,1,D,50,D,07,D,
20244,05580994,46,0,1,600,D,1,D,50,D,08,D,
20244,05580994,47,0,1,210,D,1,D,10000,D,08,D,
20244,05580994,48,0,1,210,D,1,D,100,D,13,D,
20244,05581004,25,0,1,840,D,1,D,13,D,13,D,
20244,05581024,14,0,1,840,D,1,D,19,D,13,D,
20244,05581024,15,0,1,355,D,1,D,93,D,13,D,
20244,05581124,45,0,1,610,D,1,D,1000,D,08,D,
20244,05581124,46,0,1,610,D,1,D,1000,D,07,D,
20244,05581124,47,0,1,610,D,1,D,1000,D,09,D,
20244,05581124,48,0,1,840,D,1,D,139,D,07,D,
20244,05581124,49,0,1,840,D,1,D,24,D,13,D,
20244,05581124,50,0,1,840,D,1,D,20,D,13,D,
20244,05581124,51,0,1,520,D,1,D,75,D,07,D,
20244,05581124,52,0,1,520,D,1,D,125,D,08,D,
20244,05581124,53,0,1,530,D,1,D,35,D,08,D,
20244,05581124,54,0,1,355,D,1,D,23,D,13,D,
20244,05581124,55,0,1,355,D,1,D,89,D,07,D,
20244,05581204,21,0,1,840,D,1,D,100,D,07,D,
20244,05581204,22,0,1,520,D,1,D,40,D,09,D,
20244,05581204,23,0,1,355,D,1,D,79,D,13,D,
20244,05581204,24,0,1,355,D,1,D,10,D,13,D,
20244,05581264,33,0,1,810,D,1,D,40,D,07,D,
20244,05581264,34,0,1,520,D,1,D,54,D,09,D,
20244,05581394,33,0,1,830,D,1,D,25,D,13,D,
20244,05581394,34,0,1,355,D,1,D,10,D,13,D,
20244,05581394,35,0,1,355,D,1,D,10,F,13,D,
20244,05581394,36,0,1,330,D,1,D,19,D,13,D,
20244,05581404,25,0,1,830,D,1,D,25,D,13,D,
20244,05581404,26,0,1,610,D,1,D,140,D,09,D,
20244,05581404,27,0,1,600,D,1,D,210,D,08,D,
20244,05581404,28,0,1,330,D,1,D,15,D,13,D,
20244,05581404,29,0,1,355,D,1,D,20,D,13,D,
20244,05581464,55,0,1,100,D,1,D,47,D,13,D,
20244,05581464,56,0,1,840,D,1,D,15,D,13,D,
20244,05581464,57,0,1,500,D,1,D,60,D,09,D,
20244,05581464,58,0,1,530,D,1,D,24,D,08,D,
20244,05581464,59,0,1,210,D,1,D,50,D,08,D,
20244,05581464,60,0,1,330,D,1,D,10,D,13,D,
20244,05581554,45,0,1,600,D,1,D,186,D,08,D,
20244,05581684,38,0,1,610,D,1,D,4700,D,09,D,1
20244,05581684,39,0,1,830,D,1,D,34,D,13,D,1
20244,05581684,40,0,1,330,D,1,D,10,D,13,D,
20244,05581684,41,0,1,355,D,1,D,15,D,13,D,
20244,05581684,42,0,1,410,D,1,D,100,D,09,D,
20244,05581714,35,0,2,355,D,1,D,25,D,07,D,
20244,05581774,24,0,1,520,D,1,D,30,D,08,D,
20244,05581794,33,0,1,830,D,1,D,232,D,13,D,
20244,05581794,34,0,1,520,D,1,D,60,D,07,D,
20244,05581794,35,0,1,405,D,1,D,,H,13,D,
20244,05581794,35,1,1,400,D,1,D,52,E,13,D,
20244,05581794,35,2,1,355,D,1,D,48,E,13,D,
20244,05581874,19,0,1,830,D,1,D,165,D,13,D,
20244,05581874,20,0,1,500,D,1,D,343,D,09,D,
20244,05581914,17,0,1,830,D,1,D,124,D,13,D,1
20244,05581914,18,0,1,610,D,1,D,700,D,08,D,
20244,05581914,19,0,1,610,D,1,D,600,D,09,D,1
20244,05581914,20,0,1,610,D,1,D,700,D,07,D,
20244,05581914,21,0,1,500,D,1,D,60,D,09,D,1
20244,05581914,22,0,1,355,D,1,D,15,D,13,D,
20244,05581914,23,0,1,330,D,1,D,15,D,13,D,
20244,05581974,28,0,1,830,D,1,D,60,D,13,D,1
20244,05581974,29,0,1,100,D,1,D,175,D,09,D,
20244,05581974,30,0,1,355,D,1,D,100,D,13,D,
20244,05582024,40,0,1,100,D,1,D,120,D,13,D,3
20244,05582024,41,0,1,100,D,1,D,110,D,13,D,3
20244,05582024,42,0,1,840,D,1,D,15,D,13,D,
20244,05582024,43,0,1,530,D,1,D,190,D,07,D,
20244,05582024,44,0,1,210,D,1,D,40,D,13,D,
20244,05582024,45,0,1,355,D,1,D,14,D,13,D,
20244,05582024,46,0,1,330,D,1,D,19,D,13,D,
20244,05582024,47,0,2,500,D,1,D,50,D,07,D,2
20244,05582034,31,0,1,355,D,1,D,16,D,13,D,
20244,05582034,32,0,1,355,D,1,D,9,D,13,D,
20244,05582094,35,0,1,840,D,1,D,130,D,09,D,
20244,05582094,36,0,1,840,D,1,D,60,D,08,D,
20244,05582094,37,0,1,800,D,1,D,280,D,13,D,
20244,05582094,38,0,1,210,D,1,D,300,D,13,D,
20244,05582094,39,0,1,355,D,1,D,9,D,13,D,
20244,05582164,14,0,1,840,D,1,D,13,D,13,D,
20244,05582164,15,0,1,320,D,1,D,18,D,07,D,
20244,05582164,16,0,1,320,D,1,D,18,D,08,D,
20244,05582164,17,0,1,320,D,1,D,18,D,09,D,
20244,05582164,18,0,1,355,D,1,D,14,D,13,D,
20244,05582164,19,0,1,355,D,1,D,25,D,13,D,
20244,05582164,20,0,1,355,D,1,D,15,D,13,D,
20244,05582164,21,0,1,355,D,1,D,6,D,13,D,
20244,05582174,25,0,1,830,D,1,D,130,D,13,D,
20244,05582174,26,0,1,840,D,1,D,19,D,13,D,
20244,05582174,27,0,1,840,D,1,D,12,D,13,D,
20244,05582204,26,0,1,830,D,1,D,25,D,13,D,
20244,05582204,27,0,1,210,D,1,D,20,D,07,D,
20244,05582204,28,0,1,210,D,1,D,20,D,09,D,
20244,05582204,30,0,2,320,D,1,D,106,D,07,D,
20244,05582204,31,0,2,700,D,1,D,108,D,07,D,
20244,05582224,15,0,1,500,D,1,D,88,D,08,D,
20244,05582224,16,0,2,840,D,1,D,120,D,07,D,
20244,05582254,30,0,1,355,D,1,D,16,D,13,D,
20244,05582264,32,0,1,830,D,1,D,58,D,13,D,
20244,05582264,33,0,1,830,D,1,D,228,D,13,D,
20244,05582264,34,0,1,520,D,1,D,48,D,07,D,
20244,05582264,35,0,1,520,D,1,D,48,D,08,D,
20244,05582264,36,0,1,330,D,1,D,12,D,13,D,
20244,05582264,37,0,1,355,D,1,D,22,D,13,D,1
20244,05582264,38,0,1,355,D,1,D,72,D,13,D,1
20244,05582264,39,0,1,355,D,1,D,9,D,13,D,1
20244,05582264,40,0,2,520,D,1,D,36,D,07,D,
20244,05582324,28,0,1,610,D,1,D,105,D,09,D,
20244,05582324,29,0,1,520,D,1,D,26,D,07,D,
20244,05582324,30,0,1,310,D,1,D,9,D,07,D,
20244,05582354,38,0,1,500,D,1,D,30,D,09,D,
20244,05582424,24,0,1,840,D,1,D,139,D,07,D,
20244,05582434,22,0,1,840,D,1,D,14,D,13,D,
20244,05582434,23,0,1,330,D,1,D,6,D,13,D,
20244,05582484,12,0,1,210,D,1,D,12,D,13,D,1
20244,05582494,44,0,1,610,D,1,D,1600,D,09,D,
20244,05582494,45,0,1,600,D,1,D,250,D,09,D,
20244,05582494,46,0,1,500,D,1,D,200,D,08,D,
20244,05582494,47,0,1,700,D,1,D,12,D,13,D,
20244,05582494,48,0,1,355,D,1,D,13,D,13,D,
20244,05582494,49,0,1,840,D,1,D,8,D,13,D,
20244,05582494,50,0,2,610,D,1,D,1600,D,07,D,
20244,05582554,32,0,1,830,D,1,D,15,D,13,D,
20244,05582554,33,0,1,210,D,1,D,15,D,13,D,
20244,05582554,34,0,1,330,D,1,D,12,D,13,D,
20244,05582554,35,0,1,355,D,1,D,110,D,13,D,
20244,05582574,32,0,1,520,D,1,D,25,D,07,D,
20244,05582574,33,0,1,520,D,1,D,25,D,08,D,
20244,05582574,34,0,1,520,D,1,D,25,D,09,D,
20244,05582574,35,0,1,150,D,1,D,100,F,13,D,
20244,05582574,36,0,1,700,D,1,D,50,D,13,D,
20244,05582574,37,0,1,355,D,1,D,25,D,13,D,
20244,05582614,13,0,1,840,D,1,D,60,D,09,D,
20244,05582644,46,0,1,840,D,1,D,150,D,09,D,
20244,05582644,47,0,1,500,D,1,D,60,D,09,D,
20244,05582644,48,0,1,340,D,1,D,83,D,09,D,
20244,05582674,22,0,1,330,D,1,D,30,D,13,D,
20244,05582674,23,0,1,355,D,1,D,40,D,13,D,1
20244,05582674,24,0,2,500,D,1,D,84,D,07,D,
20244,05582824,11,0,1,840,D,1,D,16,D,13,D,
20244,05582824,12,0,1,355,D,1,D,10,D,13,D,
20244,05582824,13,0,2,820,D,1,D,97,D,07,D,
20244,05582844,32,0,1,830,D,1,D,224,D,13,D,
20244,05582844,33,0,1,840,D,1,D,26,D,13,D,
20244,05582844,34,0,1,150,D,1,D,6,D,13,D,
20244,05582844,35,0,1,210,D,1,D,5,D,13,D,
20244,05582844,36,0,1,410,D,1,D,7,D,13,D,
20244,05582844,37,0,1,355,D,1,D,17,D,13,D,
20244,05582874,10,0,1,840,D,1,D,7,D,13,D,
20244,05582894,36,0,1,700,D,1,D,8,D,13,D,
20244,05582894,37,0,1,355,D,1,D,40,D,07,D,
20244,05582924,24,0,1,840,D,1,D,6,D,13,D,1
20244,05582924,25,0,1,355,D,1,D,6,D,13,D,1
20244,05582924,26,0,1,355,D,1,D,10,D,13,D,1
20244,05582924,27,0,1,355,D,1,D,10,D,13,D,1
20244,05582924,28,0,1,330,D,1,D,13,D,13,D,
20244,05582994,25,0,1,830,D,1,D,75,D,13,D,
20244,05582994,26,0,1,500,D,1,D,50,D,09,D,
20244,05582994,27,0,1,500,D,1,D,60,D,09,D,
20244,05582994,28,0,1,520,D,1,D,16,D,09,D,
20244,05582994,29,0,1,530,D,1,D,92,D,07,D,
20244,05582994,30,0,1,150,D,1,D,12,D,08,D,
20244,05582994,31,0,1,150,D,1,D,15,D,09,D,
20244,05582994,32,0,1,210,D,1,D,30,D,13,D,
20244,05582994,33,0,1,330,D,1,D,11,D,13,D,
20244,05583004,31,0,1,600,D,1,D,250,D,08,D,
20244,05583004,32,0,1,210,D,1,D,7,D,08,D,
20244,05583084,29,0,1,830,D,1,D,20,D,13,D,
20244,05583084,30,0,1,520,D,1,D,14,D,08,D,
20244,05583084,31,0,1,355,D,1,D,10,D,13,D,
20244,05583084,32,0,1,355,D,1,D,20,D,13,D,
20244,05583084,33,0,1,355,D,1,D,15,D,13,D,
20244,05583124,27,0,1,355,D,1,D,22,D,13,D,
20244,05583134,38,0,1,840,D,1,D,15,D,13,D,
20244,05583134,39,0,1,210,D,1,D,10,D,13,D,
20244,05583134,40,0,1,330,D,1,D,6,D,13,D,
20244,05583134,41,0,1,330,D,1,D,17,D,13,D,
20244,05583134,42,0,1,355,D,1,D,25,D,13,D,
20244,05583184,43,0,1,150,D,1,D,21,D,13,D,
20244,05583224,39,0,1,800,D,1,D,950,D,13,D,
20244,05583224,40,0,1,840,D,1,D,15,F,13,D,
20244,05583224,41,0,1,530,D,1,D,40,D,08,D,
20244,05583224,42,0,1,150,D,1,D,4,D,13,D,
20244,05583224,43,0,1,330,D,1,D,13,D,13,D,
20244,05583304,27,0,1,840,D,1,D,15,D,13,D,
20244,05583304,28,0,1,840,D,1,D,120,D,08,D,
20244,05583304,29,0,1,355,D,1,D,73,D,13,D,
20244,05583304,30,0,1,355,D,1,D,33,D,13,D,
20244,05583314,17,0,1,830,D,1,D,60,D,13,D,
20244,05583314,18,0,1,840,D,1,D,15,D,13,D,
20244,05583324,77,0,1,150,D,1,D,282,D,07,D,
20244,05583324,78,0,1,150,D,1,D,28,D,08,D,
20244,05583324,79,0,1,700,D,1,D,15,D,13,D,
20244,05583324,80,0,2,840,D,1,D,148,D,07,D,
20244,05583324,81,0,2,530,D,1,D,24,D,07,D,
20244,05583394,29,0,1,840,D,1,D,17,D,13,D,
20244,05583394,30,0,1,530,D,1,D,20,D,09,D,
20244,05583394,31,0,1,330,D,1,D,15,D,13,D,
20244,05583394,32,0,1,330,D,1,D,12,D,13,D,
20244,05583394,33,0,1,355,D,1,D,13,D,13,D,
20244,05583394,34,0,1,355,D,1,D,18,D,13,D,
20244,05583394,35,0,1,370,D,1,D,20,D,07,D,
20244,05583394,36,0,1,370,D,1,D,20,D,08,D,
20244,05583394,37,0,1,370,D,1,D,20,D,09,D,
20244,05583404,27,0,1,150,D,1,D,40,D,13,D,
20244,05583404,28,0,1,355,D,1,D,17,D,13,D,
20244,05583444,40,0,1,840,D,1,D,125,D,08,D,
20244,05583444,41,0,1,600,D,1,D,350,D,08,D,
20244,05583444,42,0,1,600,D,1,D,200,D,09,D,
20244,05583444,43,0,1,520,D,1,D,70,D,07,D,
20244,05583444,44,0,1,520,D,1,D,30,D,08,D,
20244,05583444,45,0,1,520,D,1,D,30,D,09,D,
20244,05583444,46,0,1,150,D,1,D,50,D,13,D,
20244,05583444,47,0,1,330,D,1,D,10,D,13,D,
20244,05583444,48,0,1,355,D,1,D,10,D,13,D,
20244,05583444,49,0,1,355,D,1,D,15,D,13,D,
20244,05583444,50,0,2,520,D,1,D,40,D,07,D,
20244,05583504,25,0,1,340,D,1,D,20,D,09,D,
20244,05583624,42,0,1,830,D,1,D,46,D,13,D,
20244,05583624,43,0,1,610,D,1,D,200,D,07,D,
20244,05583624,44,0,1,820,D,1,D,99,D,08,D,
20244,05583624,45,0,1,530,D,1,D,89,D,09,D,
20244,05583624,46,0,1,520,D,1,D,50,D,07,D,
20244,05583624,47,0,1,520,D,1,D,50,D,08,D,
20244,05583624,48,0,1,520,D,1,D,50,D,09,D,
20244,05583624,49,0,1,405,D,1,D,,H,13,D,
20244,05583624,49,1,1,340,D,1,D,119,E,13,D,
20244,05583624,49,2,1,355,D,1,D,102,E,13,D,
20244,05583624,50,0,1,410,D,1,D,200,D,07,D,
20244,05583624,51,0,1,410,D,1,D,200,D,08,D,
20244,05583624,52,0,1,410,D,1,D,200,D,09,D,
20244,05583634,27,0,1,330,D,1,D,17,D,13,D,
20244,05583674,10,0,1,810,D,1,D,35,D,09,D,
20244,05583674,11,0,1,330,D,1,D,6,D,13,D,
20244,05583844,32,0,1,160,D,1,D,2,D,09,D,
20244,05583844,33,0,1,210,D,1,D,15,D,13,D,
20244,05583844,34,0,1,355,D,1,D,22,D,13,D,
20244,05583974,15,0,1,830,D,1,D,100,D,13,D,
20244,05583974,16,0,1,520,D,1,D,120,D,08,D,
20244,05583974,17,0,1,355,D,1,D,16,D,13,D,
20244,05583984,33,0,1,355,D,1,D,3,D,13,D,1
20244,05583984,34,0,1,355,D,1,D,16,D,13,D,1
20244,05583994,16,0,1,520,D,1,D,22,D,08,D,
20244,05584054,37,0,1,700,D,1,D,7,D,13,D,
20244,05584054,38,0,1,355,D,1,D,20,D,13,D,
20244,05584164,34,0,1,840,D,1,D,15,D,13,D,
20244,05584164,35,0,1,930,D,1,D,86,D,13,D,
20244,05584164,36,0,1,500,D,1,D,105,D,07,D,
20244,05584164,37,0,1,520,D,1,D,64,D,08,D,
20244,05584164,38,0,1,330,D,1,D,11,D,13,D,
20244,05584164,39,0,1,355,D,1,D,24,D,13,D,1
20244,05584164,40,0,1,355,D,1,D,13,D,13,D,1
20244,05584164,41,0,2,930,D,1,D,76,D,07,D,
20244,05584214,37,0,1,210,D,1,D,30,D,13,D,
20244,05584214,38,0,1,355,D,1,D,200,D,07,D,
20244,05584224,29,0,1,210,D,1,D,237,D,08,D,
20244,05584224,30,0,2,520,D,1,D,11,D,07,D,
20244,05584244,53,0,1,100,D,1,D,960,D,13,D,
20244,05584244,54,0,1,100,D,1,D,170,D,13,D,
20244,05584244,55,0,1,100,D,1,D,140,D,13,D,
20244,05584244,56,0,1,800,D,1,D,300,D,07,D,2
20244,05584244,57,0,1,610,D,1,D,250,D,08,D,2
20244,05584244,58,0,1,530,D,1,D,75,D,08,D,1
20244,05584244,59,0,1,530,D,1,D,81,D,09,D,1
20244,05584244,60,0,1,500,D,1,D,141,D,09,D,1
20244,05584244,61,0,1,500,D,1,D,60,D,09,D,1
20244,05584244,62,0,1,150,D,1,D,25,D,13,D,1
20244,05584244,63,0,1,330,D,1,D,4,D,13,D,
20244,05584244,64,0,1,355,D,1,D,16,D,13,D,
20244,05584244,65,0,1,355,D,1,D,10,D,13,D,
20244,05584254,30,0,1,700,D,1,D,8,D,13,D,
20244,05584344,38,0,1,520,D,1,D,25,D,07,D,
20244,05584344,39,0,1,520,D,1,D,25,D,08,D,
20244,05584344,40,0,1,355,D,1,D,23,D,13,D,
20244,05584344,41,0,1,355,D,1,D,20,D,13,D,
20244,05584394,48,0,1,355,D,1,D,36,D,13,D,
20244,05584404,45,0,1,810,D,1,D,204,D,07,D,
20244,05584404,46,0,1,810,D,1,D,30,D,09,D,
20244,05584424,20,0,1,355,D,1,D,15,D,13,D,
20244,05584424,21,0,1,330,D,1,D,15,D,13,D,
20244,05584434,28,0,1,355,D,1,D,100,D,13,D,
20244,05584434,29,0,1,700,D,1,D,6,F,08,D,
20244,05584524,39,0,1,520,D,1,D,30,D,08,D,
20244,05584524,40,0,1,150,D,1,D,40,D,09,D,
20244,05584524,41,0,1,355,D,1,D,25,D,08,D,1
20244,05584524,42,0,2,150,D,1,D,20,D,07,D,
20244,05584604,31,0,1,840,D,1,D,10,D,13,D,
20244,05584604,32,0,1,840,D,1,D,150,D,13,D,
20244,05584604,33,0,1,210,D,1,D,60,D,13,D,
20244,05584604,34,0,1,600,D,1,D,150,D,07,D,
20244,05584604,35,0,2,840,D,1,D,100,D,07,D,
20244,05584604,36,0,2,840,D,1,D,10,D,07,D,
20244,05584614,63,0,1,820,D,1,D,99,D,07,D,
20244,05584614,64,0,1,150,D,1,D,5,D,13,D,
20244,05584614,65,0,1,210,D,1,D,15,D,13,D,
20244,05584614,66,0,1,330,D,1,D,12,D,13,D,
20244,05584614,67,0,2,930,D,1,D,347,D,07,D,
20244,05584664,32,0,1,210,D,1,D,22,D,09,D,
20244,05584664,33,0,1,330,D,1,D,15,D,13,D,
20244,05584664,34,0,2,500,D,1,D,140,D,07,D,
20244,05584684,33,0,1,700,D,1,D,30,D,13,D,
20244,05584694,24,0,1,700,D,1,D,15,D,13,D,
20244,05584774,15,0,1,520,D,1,D,36,D,09,D,
20244,05584794,41,0,1,830,D,1,D,48,D,13,D,
20244,05584794,42,0,1,520,D,1,D,20,D,08,D,
20244,05584794,43,0,1,210,D,1,D,16,D,13,D,
20244,05584794,44,0,1,355,D,1,D,68,D,13,D,
20244,05584794,45,0,2,520,D,1,D,12,D,07,D,
20244,05584824,27,0,1,800,D,1,D,96,D,13,D,
20244,05584824,28,0,1,610,D,1,D,80,D,07,D,
