QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MEDPCARY,MEDP_ARY,MEDPGFTC,MEDP_FTC,MEDPMTMO,MEDP_TMO,MEDPMTX,MEDPMTX_,MEDPCY1,MEDPCY1_,MEDPCY2,MEDPCY2_,MEDPCY3,MEDPCY3_,MEDPCY4,MEDPCY4_,MEDPCY5,MEDPCY5_,MEDPCY6,MEDPCY6_,MEDPCY7,MEDPCY7_,MEDPCY8,MEDPCY8_,MEDPCY9,MEDPCY9_,MEDPPRNT,MEDP_RNT,MEDPNOUT,MEDP_OUT
20242,05589022,21,0,1,330,D,1,D,04,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589122,14,0,1,420,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589152,18,0,1,645,D,1,D,13,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589152,19,0,1,525,D,1,D,04,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589152,20,0,1,410,D,1,D,02,D,380,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20242,05589152,21,0,2,330,D,1,D,02,D,246,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589182,9,0,1,620,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589182,10,0,1,620,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589182,11,0,1,620,D,1,D,04,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589182,12,0,1,415,D,1,D,02,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589182,13,0,1,415,D,1,D,03,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589182,14,0,1,415,D,1,D,04,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589192,14,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589192,15,0,1,200,D,1,D,04,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589192,16,0,1,330,D,1,D,03,D,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589262,13,0,1,110,D,1,D,04,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589272,17,0,1,620,D,2,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589272,18,0,1,420,D,2,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589292,26,0,1,620,D,1,D,02,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589292,27,0,1,620,D,1,D,03,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589292,28,0,1,620,D,1,D,03,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589292,29,0,1,620,D,1,D,03,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589292,30,0,1,620,D,1,D,03,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589292,31,0,1,620,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589292,32,0,1,620,D,1,D,03,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589292,33,0,1,620,D,1,D,03,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589292,34,0,1,620,D,1,D,03,D,121,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589292,35,0,1,620,D,1,D,03,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589292,36,0,1,620,D,1,D,03,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589292,37,0,1,620,D,1,D,04,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589292,38,0,1,620,D,1,D,04,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589292,39,0,1,620,D,1,D,04,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589292,40,0,1,620,D,1,D,04,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589292,41,0,1,620,D,1,D,04,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589292,42,0,1,620,D,1,D,04,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589292,43,0,1,110,D,1,D,03,D,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589292,44,0,1,110,D,1,D,03,D,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589292,45,0,1,420,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589292,46,0,1,420,D,1,D,02,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589292,47,0,1,420,D,1,D,04,D,128,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589292,48,0,1,420,D,1,D,04,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589312,5,0,1,120,D,1,D,03,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589322,9,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589332,9,0,1,200,D,1,D,03,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589352,34,0,1,645,D,1,D,03,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589352,35,0,1,110,D,1,D,04,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589352,36,0,1,120,D,1,D,04,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589352,37,0,1,525,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589382,14,0,1,620,D,1,D,04,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589482,28,0,1,610,D,1,D,03,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589482,29,0,1,620,D,1,D,13,D,83,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589482,30,0,1,620,D,1,D,13,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589482,31,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589482,32,0,1,420,D,1,D,03,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589502,22,0,1,200,D,1,D,03,D,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589582,11,0,1,510,D,1,D,04,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589592,15,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589592,16,0,1,200,D,1,D,02,D,363,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589592,17,0,1,610,D,1,D,03,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589702,13,0,1,200,D,1,D,03,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589732,12,0,1,645,D,1,D,04,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589732,13,0,1,420,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589732,14,0,1,420,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589732,15,0,1,420,D,1,D,04,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589772,19,0,1,620,D,1,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589772,20,0,1,620,D,1,D,03,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589772,21,0,1,620,D,1,D,04,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589772,22,0,2,620,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589792,19,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589792,20,0,1,200,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589792,21,0,2,120,D,1,D,02,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589802,11,0,1,620,D,1,D,03,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589802,12,0,1,200,D,1,D,03,D,210,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589802,13,0,2,330,D,1,D,02,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589802,14,0,2,420,D,1,D,02,D,825,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589812,12,0,1,120,D,1,D,04,D,246,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589812,13,0,1,200,D,1,D,03,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589822,21,0,1,200,D,1,D,02,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589822,22,0,1,330,D,1,D,02,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589892,10,0,1,510,D,1,D,02,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589902,19,0,1,200,D,1,D,02,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589912,18,0,1,620,D,1,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589912,19,0,1,645,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589912,20,0,1,330,D,1,D,04,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589912,21,0,1,410,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20242,05589912,22,0,1,410,D,1,D,04,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20242,05589952,24,0,1,620,D,1,D,03,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589952,25,0,1,110,D,1,D,03,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05589952,26,0,1,120,D,1,D,04,D,145,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590042,16,0,1,120,D,1,D,04,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590042,17,0,1,410,D,1,D,13,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20242,05590092,13,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590132,17,0,1,110,D,1,D,04,D,92,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590202,13,0,1,620,D,1,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590232,27,0,1,620,D,1,D,13,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590262,15,0,1,200,D,1,D,04,D,590,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590292,23,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590292,24,0,1,620,D,1,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590292,25,0,1,110,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590292,26,0,1,120,D,1,D,04,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590292,27,0,2,200,D,1,D,02,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590312,23,0,1,110,D,1,D,04,D,3235,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590322,22,0,1,620,D,1,D,04,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590322,23,0,1,620,D,1,D,03,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590322,24,0,1,620,D,1,D,02,D,423,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590322,25,0,2,410,D,1,D,02,D,57,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20242,05590322,26,0,2,410,D,1,D,02,D,213,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20242,05590332,16,0,1,200,D,1,D,04,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590422,17,0,1,110,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590422,18,0,1,420,D,1,D,02,D,2270,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590582,12,0,1,420,D,1,D,13,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590602,17,0,2,420,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590602,18,0,2,510,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590622,18,0,1,620,D,1,D,04,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590622,19,0,1,525,D,1,D,04,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590622,20,0,1,410,D,1,D,03,D,506,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20242,05590642,16,0,1,110,D,1,D,04,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590642,17,0,1,510,D,1,D,03,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590682,15,0,1,620,D,1,D,13,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590682,16,0,1,420,D,1,D,13,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590732,22,0,1,620,D,1,D,13,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590732,23,0,1,620,D,1,D,13,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590732,24,0,1,620,D,1,D,03,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590732,25,0,1,120,D,1,D,04,D,185,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590732,26,0,1,110,D,1,D,04,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590732,27,0,1,200,D,1,D,02,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590732,28,0,1,200,D,1,D,03,D,716,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590732,29,0,1,200,D,1,D,04,D,1250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590792,9,0,1,620,D,1,D,04,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590822,10,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590852,13,0,1,200,D,1,D,04,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590852,14,0,1,510,D,1,D,03,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590962,16,0,1,200,D,1,D,02,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05590962,17,0,1,110,D,1,D,03,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591052,16,0,1,420,D,1,D,13,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591092,11,0,1,620,D,1,D,13,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591092,12,0,1,200,D,1,D,03,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591112,18,0,1,900,D,1,D,13,D,,H,110,D,620,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591112,18,1,1,110,D,1,D,04,D,96,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591112,18,2,1,620,D,1,D,13,D,54,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591112,19,0,1,110,D,1,D,04,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591172,24,0,1,620,D,1,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591172,25,0,1,200,D,1,D,04,D,155,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591172,26,0,2,620,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591242,11,0,1,620,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591242,12,0,1,200,D,1,D,04,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591242,13,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591272,28,0,1,410,D,1,D,02,D,251,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20242,05591272,29,0,1,410,D,1,D,02,D,81,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20242,05591272,30,0,2,200,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591272,31,0,2,620,D,1,D,02,D,95,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591312,25,0,1,620,D,1,D,03,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591312,26,0,1,620,D,1,D,04,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591312,27,0,1,120,D,1,D,03,D,504,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591312,28,0,1,645,D,1,D,02,D,102,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591452,36,0,2,420,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591512,22,0,1,510,D,1,D,04,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591512,23,0,1,420,D,1,D,03,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591532,15,0,2,200,D,1,D,02,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591542,22,0,1,620,D,1,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591542,23,0,1,525,D,1,D,03,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591542,24,0,2,130,D,1,D,02,D,,H,120,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591542,24,1,2,120,D,1,D,02,D,68,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591542,24,2,2,110,D,1,D,02,D,22,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591582,18,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591582,19,0,1,620,D,1,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591582,20,0,1,620,D,1,D,04,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591582,21,0,1,330,D,1,D,04,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591712,7,0,1,120,D,1,D,03,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591772,15,0,1,620,D,1,D,13,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591772,16,0,1,120,D,1,D,02,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591772,17,0,1,510,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591772,18,0,1,330,D,1,D,03,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591852,14,0,1,200,D,1,D,03,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05591992,10,0,1,620,D,1,D,13,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592002,13,0,1,645,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592022,14,0,1,200,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592022,15,0,1,200,D,1,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592022,16,0,1,200,D,1,D,04,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592042,19,0,1,120,D,1,D,03,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592042,20,0,1,200,D,1,D,04,D,477,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592072,16,0,1,620,D,1,D,02,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592072,17,0,1,620,D,1,D,03,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592072,18,0,1,620,D,1,D,04,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592072,19,0,1,110,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592072,20,0,1,420,D,1,D,03,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592072,21,0,1,510,D,1,D,03,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592072,22,0,1,415,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592072,23,0,1,415,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592072,24,0,1,415,D,1,D,04,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592302,15,0,1,620,D,1,D,13,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592322,15,0,1,620,D,1,D,02,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592322,16,0,1,620,D,1,D,03,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592322,17,0,1,620,D,1,D,04,D,56,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592322,18,0,1,620,D,1,D,02,D,29,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592322,19,0,1,620,D,1,D,03,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592322,20,0,1,620,D,1,D,04,D,133,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592412,12,0,1,620,D,1,D,13,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592432,8,0,1,620,D,1,D,13,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592462,31,0,1,620,D,1,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592462,32,0,1,620,D,1,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592462,33,0,1,620,D,1,D,13,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592462,34,0,1,620,D,1,D,13,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592462,35,0,1,620,D,1,D,13,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592462,36,0,1,620,D,1,D,13,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592462,37,0,1,620,D,1,D,13,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592462,38,0,1,620,D,1,D,03,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592462,39,0,1,200,D,1,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592472,25,0,1,620,D,1,D,02,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592472,26,0,1,620,D,1,D,03,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592472,27,0,1,620,D,1,D,04,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592472,28,0,2,200,D,1,D,02,D,171,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592472,29,0,2,620,D,1,D,02,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592512,16,0,1,525,D,1,D,04,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592552,16,0,1,110,D,1,D,04,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592552,17,0,1,110,D,1,D,04,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592552,18,0,2,110,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592612,10,0,1,620,D,1,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592752,12,0,1,110,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05592752,13,0,1,120,D,1,D,03,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
