QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CONTCODE,CONT_ODE,CONTMO,CONTMO_,CONTEXPX,CONT_XPX
20241,05348564,4,0,1,170,D,12,D,1000,D
20241,05348564,5,0,1,150,D,13,D,100,D
20241,05348574,2,0,1,150,D,13,D,50,D
20241,05348574,3,0,1,150,D,13,D,400,D
20241,05348644,2,0,1,150,D,13,D,50,D
20241,05348724,2,0,1,150,D,13,D,160,D
20241,05348724,3,0,1,160,D,12,D,100,D
20241,05348764,2,0,1,100,D,13,D,200,D
20241,05348864,3,0,1,110,D,13,D,808,D
20241,05348864,4,0,1,160,D,12,D,200,D
20241,05348974,3,0,1,170,D,12,D,350,D
20241,05348974,4,0,1,170,D,12,D,125,D
20241,05348974,5,0,1,150,D,11,D,50,D
20241,05348974,6,0,1,150,D,12,D,50,D
20241,05348974,7,0,1,150,D,01,D,30,D
20241,05349034,8,0,1,150,D,13,D,20,D
20241,05349034,9,0,1,160,D,13,D,100,D
20241,05349054,2,0,1,130,D,13,D,10,D
20241,05349124,3,0,1,170,D,12,D,400,D
20241,05349204,5,0,1,100,D,01,D,500,D
20241,05349204,6,0,1,150,D,13,D,500,D
20241,05349264,2,0,1,170,D,13,D,150,D
20241,05349264,3,0,1,150,D,13,D,300,F
20241,05349334,2,0,1,160,D,13,D,2,D
20241,05349344,3,0,1,110,D,13,D,308,D
20241,05349344,4,0,1,150,D,13,D,150,D
20241,05349364,2,0,1,140,D,12,D,80,D
20241,05349404,3,0,1,150,D,13,D,600,D
20241,05349454,2,0,1,160,D,13,D,50,D
20241,05349454,3,0,1,160,D,13,D,35,D
20241,05349454,4,0,1,160,D,13,D,35,D
20241,05349464,2,0,1,100,D,13,D,500,D
20241,05349464,3,0,1,150,D,13,D,80,D
20241,05349494,6,0,1,150,D,13,D,446,F
20241,05349494,7,0,1,160,D,13,D,20,D
20241,05349494,8,0,1,160,D,12,D,20,D
20241,05349494,9,0,1,140,D,12,D,95,F
20241,05349534,3,0,1,100,D,11,D,200,D
20241,05349614,3,0,1,160,D,13,D,25,D
20241,05349774,4,0,1,170,D,12,D,150,D
20241,05349774,5,0,1,130,D,12,D,100,D
20241,05349774,6,0,1,130,D,01,D,100,D
20241,05349784,3,0,1,170,D,11,D,500,D
20241,05349854,4,0,1,150,D,13,D,20,D
20241,05349864,2,0,1,150,D,13,D,500,D
20241,05349884,5,0,1,170,D,11,D,200,D
20241,05349884,6,0,1,170,D,01,D,200,D
20241,05349884,7,0,1,170,D,13,D,1040,D
20241,05349884,8,0,1,170,D,01,D,346,D
20241,05349884,9,0,1,170,D,12,D,950,D
20241,05349884,10,0,1,170,D,01,D,100,D
20241,05349984,2,0,1,170,D,01,D,51,D
20241,05349984,3,0,1,160,D,11,D,100,D
20241,05349984,4,0,1,160,D,12,D,2250,D
20241,05349984,5,0,1,160,D,01,D,100,D
20241,05349994,5,0,1,170,D,12,D,100,D
20241,05350054,2,0,1,150,D,13,D,301,D
20241,05350074,6,0,1,150,D,13,D,150,D
20241,05350074,7,0,1,160,D,13,D,75,D
20241,05350204,2,0,1,160,D,13,D,19,D
20241,05350204,3,0,1,180,D,13,D,1500,D
20241,05350234,2,0,1,100,D,13,D,500,D
20241,05350264,5,0,1,170,D,12,D,120,D
20241,05350284,2,0,1,150,D,13,D,10,D
20241,05350334,2,0,1,170,D,12,D,1000,D
20241,05350334,3,0,1,160,D,12,D,100,D
20241,05350464,2,0,1,170,D,12,D,20,D
20241,05350464,3,0,1,170,D,01,D,20,D
20241,05350474,4,0,1,150,D,11,D,80,D
20241,05350474,5,0,1,150,D,12,D,40,D
20241,05350474,6,0,1,150,D,01,D,40,D
20241,05350484,4,0,1,150,D,13,D,337,F
20241,05350564,3,0,2,170,D,11,D,160,D
20241,05350594,2,0,1,170,D,12,D,150,D
20241,05350594,3,0,1,150,D,13,D,20,D
20241,05350614,2,0,1,170,D,12,D,45,D
20241,05350614,3,0,1,150,D,13,D,150,D
20241,05350694,2,0,1,170,D,11,D,100,D
20241,05350694,3,0,1,170,D,12,D,200,D
20241,05350694,4,0,1,150,D,01,D,50,D
20241,05350694,5,0,1,150,D,12,D,50,D
20241,05350754,6,0,1,170,D,12,D,100,D
20241,05350754,7,0,1,170,D,12,D,75,D
20241,05350754,8,0,1,160,D,13,D,10,D
20241,05350754,9,0,1,160,D,13,D,20,D
20241,05350774,3,0,1,170,D,12,D,200,D
20241,05350774,4,0,1,170,D,12,D,100,D
20241,05350774,5,0,1,170,D,11,D,190,D
20241,05350844,10,0,1,160,D,13,D,30,D
20241,05350844,11,0,1,160,D,13,D,20,D
20241,05350844,12,0,1,160,D,13,D,12,D
20241,05350844,13,0,1,160,D,13,D,25,D
20241,05351044,8,0,1,130,D,01,D,50,D
20241,05351074,21,0,1,160,D,13,D,10,D
20241,05351074,22,0,1,160,D,11,D,165,D
20241,05351094,3,0,1,100,D,11,D,100,D
20241,05351094,4,0,1,100,D,12,D,100,D
20241,05351094,5,0,1,160,D,11,D,50,D
20241,05351134,2,0,1,170,D,12,D,300,D
20241,05351134,3,0,1,170,D,12,D,200,D
20241,05351134,4,0,1,110,D,13,D,500,D
20241,05351184,5,0,1,100,D,13,D,200,D
20241,05351244,2,0,1,150,D,13,D,200,D
20241,05351304,3,0,1,170,D,12,D,200,D
20241,05351304,4,0,1,170,D,12,D,200,D
20241,05351324,3,0,1,170,D,11,D,300,D
20241,05351324,4,0,1,170,D,12,D,30,D
20241,05351324,5,0,1,170,D,13,D,55,D
20241,05351324,6,0,1,130,D,13,D,35,D
20241,05351324,7,0,1,150,D,13,D,165,D
20241,05351324,8,0,2,170,D,11,D,10,D
20241,05351324,9,0,2,170,D,11,D,100,D
20241,05351414,2,0,1,160,D,13,D,270,D
20241,05351414,3,0,1,160,D,12,D,3000,D
20241,05351694,2,0,1,150,D,13,D,350,D
20241,05351804,3,0,1,140,D,13,D,430,D
20241,05351804,4,0,1,160,D,13,D,57,D
20241,05351834,4,0,1,160,D,13,D,35,D
20241,05351834,5,0,1,160,D,12,D,100,D
20241,05351894,4,0,1,150,D,13,D,270,D
20241,05351894,5,0,1,160,D,12,D,250,D
20241,05351934,2,0,1,150,D,11,D,50,D
20241,05351934,3,0,1,160,D,11,D,25,D
20241,05351934,4,0,2,160,D,11,D,25,D
20241,05351964,5,0,1,170,D,12,D,200,D
20241,05351964,6,0,1,100,D,13,D,500,D
20241,05351964,7,0,1,160,D,13,D,25,D
20241,05351984,2,0,1,160,D,12,D,15,D
20241,05352054,5,0,1,100,D,13,D,200,D
20241,05352054,6,0,1,170,D,12,D,1000,D
20241,05352124,3,0,1,150,D,13,D,600,D
20241,05352224,5,0,1,160,D,13,D,100,D
20241,05352284,4,0,1,170,D,01,D,4370,D
20241,05352284,5,0,1,120,D,13,D,1917,D
20241,05352284,6,0,1,160,D,13,D,20,D
20241,05352284,7,0,1,160,D,13,D,8,D
20241,05352314,2,0,1,130,D,12,D,6000,D
20241,05352314,3,0,1,160,D,12,D,1000,D
20241,05352494,4,0,1,170,D,12,D,50,D
20241,05352494,5,0,1,170,D,12,D,400,D
20241,05352524,2,0,1,160,D,11,D,40,D
20241,05352524,3,0,1,160,D,12,D,125,D
20241,05352524,4,0,1,160,D,01,D,25,D
20241,05352654,2,0,1,100,D,13,D,1500,D
20241,05352654,3,0,1,100,D,12,D,1500,D
20241,05352894,4,0,1,160,D,13,D,50,D
20241,05352904,5,0,1,170,D,12,D,326,D
20241,05353014,5,0,1,170,D,01,D,20,D
20241,05353014,6,0,1,160,D,12,D,258,D
20241,05353014,7,0,1,160,D,12,D,206,D
20241,05353054,3,0,2,170,D,11,D,500,D
20241,05353154,2,0,1,170,D,12,D,100,D
20241,05353224,2,0,1,110,D,13,D,2000,D
20241,05353244,7,0,1,170,D,12,D,1250,D
20241,05353244,8,0,1,140,D,13,D,600,D
20241,05353274,6,0,1,170,D,12,D,2500,D
20241,05353274,7,0,1,170,D,01,D,300,D
20241,05353274,8,0,1,160,D,13,D,125,D
20241,05353274,9,0,1,160,D,13,D,85,D
20241,05353324,5,0,1,100,D,13,D,125,D
20241,05353464,3,0,1,170,D,13,D,250,D
20241,05353504,6,0,1,160,D,13,D,300,D
20241,05353574,2,0,1,150,D,13,D,120,D
20241,05353614,2,0,1,160,D,13,D,25,D
20241,05353634,5,0,1,170,D,12,D,300,D
20241,05353634,6,0,1,170,D,01,D,60,D
20241,05353634,7,0,1,130,D,12,D,300,D
20241,05353634,8,0,1,150,D,13,D,80,D
20241,05353644,4,0,1,170,D,12,D,900,D
20241,05353724,2,0,1,150,D,13,D,11,D
20241,05353724,3,0,1,150,D,13,D,43,D
20241,05353724,4,0,1,150,D,13,D,50,D
20241,05353914,2,0,1,150,D,13,D,150,D
20241,05353954,3,0,1,100,D,13,D,600,D
20241,05353954,4,0,1,160,D,13,D,200,D
20241,05354034,2,0,1,100,D,12,D,800,D
20241,05354044,3,0,1,170,D,12,D,15,D
20241,05354044,4,0,1,150,D,13,D,1880,D
20241,05354044,5,0,1,160,D,13,D,30,D
20241,05354054,2,0,1,160,D,12,D,1000,D
20241,05354134,4,0,1,170,D,12,D,1275,D
20241,05354134,5,0,1,160,D,12,D,75,D
20241,05354134,6,0,1,160,D,12,D,50,D
20241,05354134,7,0,1,160,D,12,D,75,D
20241,05354134,8,0,1,160,D,12,D,100,D
20241,05354134,9,0,1,160,D,12,D,25,D
20241,05354214,2,0,1,170,D,12,D,300,D
20241,05354224,5,0,1,170,D,12,D,400,D
20241,05354274,10,0,2,170,D,11,D,240,D
20241,05354284,2,0,1,150,D,13,D,500,D
20241,05354344,13,0,1,170,D,12,D,100,D
20241,05354394,7,0,1,170,D,12,D,600,D
20241,05354394,8,0,1,170,D,11,D,50,D
20241,05354394,9,0,1,170,D,11,D,25,D
20241,05354394,10,0,1,150,D,12,D,10,D
20241,05354394,11,0,1,150,D,01,D,5,D
20241,05354464,4,0,1,100,D,13,D,500,D
20241,05354474,2,0,1,150,D,13,D,15,D
20241,05354494,4,0,1,170,D,12,D,150,D
20241,05354514,2,0,1,150,D,12,D,100,D
20241,05354514,3,0,1,160,D,12,D,150,D
20241,05354534,2,0,1,160,D,12,D,350,D
20241,05354544,2,0,1,150,D,13,D,90,D
20241,05354564,2,0,1,170,D,12,D,500,D
20241,05354564,3,0,1,170,D,12,D,200,D
20241,05354564,4,0,1,160,D,13,D,35,D
20241,05354654,2,0,1,160,D,13,D,30,D
20241,05354674,6,0,1,170,D,01,D,300,D
20241,05354724,2,0,1,170,D,11,D,1050,D
20241,05354724,3,0,1,170,D,12,D,350,D
20241,05354754,4,0,1,170,D,12,D,400,D
20241,05354754,5,0,1,150,D,12,D,7000,D
20241,05355034,7,0,1,160,D,12,D,100,D
20241,05355144,3,0,1,150,D,13,D,400,D
20241,05355144,4,0,1,160,D,12,D,35,D
20241,05355174,7,0,2,150,D,11,D,300,D
20241,05355194,2,0,1,170,D,12,D,400,D
20241,05355264,2,0,1,110,D,13,D,2000,D
20241,05355324,3,0,1,170,D,11,D,50,D
20241,05355324,4,0,1,170,D,12,D,100,D
20241,05355324,5,0,1,170,D,01,D,50,D
20241,05355324,6,0,1,160,D,11,D,30,D
20241,05355364,2,0,1,150,D,12,D,30,D
20241,05355404,2,0,1,150,D,13,D,360,D
20241,05355434,2,0,2,170,D,12,D,500,D
20241,05355434,3,0,2,170,D,12,D,250,D
20241,05355534,2,0,1,150,D,13,D,40,D
20241,05355544,2,0,1,100,D,01,D,300,D
20241,05355544,3,0,1,100,D,02,D,300,D
20241,05355544,4,0,1,150,D,01,D,30,D
20241,05355544,5,0,1,150,D,02,D,30,D
20241,05355604,6,0,1,170,D,12,D,420,D
20241,05355604,7,0,1,170,D,01,D,60,D
20241,05355604,8,0,1,170,D,02,D,30,D
20241,05355784,3,0,2,150,D,12,D,3600,D
20241,05355824,2,0,1,150,D,13,D,15,D
20241,05355864,2,0,1,150,D,13,D,132,D
20241,05356094,3,0,1,170,D,01,D,200,D
20241,05356104,4,0,1,170,D,12,D,100,D
20241,05356124,3,0,1,150,D,13,D,400,D
20241,05356124,4,0,1,160,D,12,D,100,D
20241,05356214,5,0,2,170,D,12,D,150,D
20241,05356224,7,0,1,170,D,01,D,1000,D
20241,05356254,3,0,1,150,D,13,D,150,D
20241,05356284,2,0,1,150,D,13,D,60,D
20241,05356414,8,0,1,170,D,02,D,75,D
20241,05356454,4,0,1,150,D,13,D,40,D
20241,05356694,2,0,1,160,D,13,D,20,D
20241,05356914,3,0,1,170,D,12,D,300,D
20241,05356914,4,0,1,150,D,13,D,250,D
20241,05357044,3,0,1,110,D,13,D,173,D
20241,05357054,3,0,1,150,D,13,D,50,D
20241,05357054,4,0,1,160,D,13,D,10,D
20241,05357114,3,0,1,130,D,13,D,50,D
20241,05357114,4,0,2,130,D,12,D,500,D
20241,05357234,4,0,1,160,D,13,D,60,D
20241,05357234,5,0,2,170,D,12,D,600,D
20241,05357334,2,0,1,150,D,13,D,100,D
20241,05357484,10,0,1,170,D,12,D,2000,D
20241,05357484,11,0,1,170,D,12,D,100,D
20241,05357484,12,0,1,160,D,13,D,40,D
20241,05357484,13,0,2,170,D,12,D,100,D
20241,05357514,2,0,1,160,D,12,D,300,D
20241,05357544,2,0,1,150,D,13,D,150,D
20241,05357674,4,0,1,170,D,01,D,60,D
20241,05357674,5,0,1,150,D,01,D,893,D
20241,05357674,6,0,1,150,D,02,D,842,D
20241,05357674,7,0,1,150,D,01,D,19,D
20241,05357674,8,0,1,150,D,02,D,19,D
20241,05357674,9,0,2,150,D,12,D,1000,D
20241,05357714,6,0,1,100,D,02,D,250,D
20241,05357804,2,0,1,100,D,12,D,120,D
20241,05357804,3,0,1,100,D,01,D,120,D
20241,05357804,4,0,1,150,D,13,D,100,D
20241,05357824,2,0,1,150,D,13,D,35,D
20241,05357824,3,0,2,150,D,12,D,100,D
20241,05357844,3,0,1,170,D,12,D,1000,D
20241,05357844,4,0,1,160,D,13,D,10,D
20241,05357864,2,0,1,170,D,12,D,500,D
20241,05357874,5,0,1,150,D,13,D,400,D
20241,05357924,2,0,1,170,D,12,D,100,D
20241,05358004,2,0,1,170,D,01,D,75,D
20241,05358004,3,0,1,170,D,02,D,200,D
20241,05358004,4,0,2,170,D,12,D,650,D
20241,05358134,5,0,1,140,D,01,D,250,D
20241,05358134,6,0,1,160,D,13,D,128,D
20241,05358154,2,0,1,150,D,13,D,50,D
20241,05358154,3,0,1,160,D,13,D,100,D
20241,05358194,2,0,1,160,D,13,D,1500,D
20241,05358204,3,0,1,160,D,12,D,650,D
20241,05358204,4,0,1,160,D,01,D,120,D
20241,05358204,5,0,1,140,D,12,D,100,D
20241,05358214,3,0,1,160,D,13,D,15,D
20241,05358214,4,0,1,150,D,13,D,20,D
20241,05358374,3,0,1,150,D,13,D,20,D
20241,05358374,4,0,2,160,D,12,D,3000,D
20241,05358414,2,0,1,170,D,12,D,25,D
20241,05358414,3,0,2,160,D,12,D,50,D
20241,05358544,2,0,1,150,D,13,D,200,D
20241,05358574,5,0,1,170,D,01,D,300,D
20241,05358574,6,0,1,160,D,01,D,200,D
20241,05358574,7,0,1,150,D,01,D,2200,D
20241,05358574,8,0,1,150,D,02,D,2200,D
20241,05358574,9,0,2,150,D,12,D,1740,D
20241,05358594,4,0,1,170,D,13,D,1000,D
20241,05358594,5,0,1,130,D,02,D,2500,D
20241,05358594,6,0,1,140,D,02,D,3400,D
20241,05358594,7,0,1,160,D,02,D,50,D
20241,05358594,8,0,1,160,D,01,D,150,D
20241,05358594,9,0,1,160,D,01,D,200,D
20241,05358594,10,0,1,150,D,13,D,825,D
20241,05358604,6,0,1,150,D,13,D,250,D
20241,05358664,4,0,1,170,D,12,D,400,D
20241,05358664,5,0,1,160,D,13,D,25,D
20241,05358664,6,0,1,160,D,13,D,60,D
20241,05358894,2,0,1,100,D,13,D,200,D
20241,05358934,3,0,1,170,D,12,D,1200,D
20241,05358934,4,0,1,170,D,01,D,400,D
20241,05358934,5,0,1,170,D,02,D,200,D
20241,05358984,4,0,1,150,D,13,D,465,D
20241,05358994,3,0,1,160,D,12,D,20,D
20241,05359034,2,0,1,170,D,13,D,50,D
20241,05359064,4,0,1,170,D,12,D,467,F
20241,05359064,5,0,1,160,D,12,D,290,F
20241,05359094,5,0,1,170,D,01,D,31209,T
20241,05359094,6,0,1,160,D,12,D,31209,T
20241,05359314,3,0,1,150,D,13,D,50,D
20241,05359314,4,0,1,130,D,13,D,30,D
20241,05359314,5,0,1,160,D,13,D,125,D
20241,05359464,4,0,1,160,D,12,D,150,D
20241,05359464,5,0,2,160,D,12,D,100,D
20241,05359554,2,0,1,170,D,12,D,300,D
20241,05359624,2,0,1,150,D,13,D,20,D
20241,05359764,6,0,2,170,D,12,D,45,D
20241,05359774,3,0,1,150,D,13,D,40,D
20241,05359864,4,0,1,170,D,12,D,3500,D
20241,05359864,5,0,1,150,D,13,D,80,D
20241,05359904,2,0,1,160,D,13,D,1014,F
20241,05359924,2,0,1,150,D,13,D,120,D
20241,05359974,8,0,1,150,D,13,D,320,D
20241,05360154,3,0,1,160,D,01,D,250,D
20241,05360154,4,0,1,160,D,01,D,250,D
20241,05360194,3,0,2,160,D,12,D,250,D
20241,05360204,2,0,1,150,D,13,D,50,D
20241,05360204,3,0,1,160,D,13,D,11,D
20241,05360204,4,0,1,160,D,02,D,100,D
20241,05360454,4,0,1,170,D,02,D,60,D
20241,05360454,5,0,1,170,D,01,D,60,D
20241,05360554,5,0,1,150,D,13,D,195,D
20241,05360594,4,0,1,170,D,13,D,200,D
20241,05360594,5,0,1,160,D,12,D,200,D
20241,05360604,3,0,1,130,D,01,D,31209,T
20241,05360604,4,0,1,160,D,01,D,2400,D
20241,05360644,4,0,1,170,D,13,D,50,D
20241,05360654,4,0,1,170,D,12,D,1000,D
20241,05360654,5,0,1,140,D,13,D,100,D
20241,05360664,3,0,1,160,D,02,D,10,D
20241,05360694,3,0,1,170,D,02,D,100,D
20241,05360844,4,0,1,170,D,02,D,200,D
20241,05360844,5,0,1,170,D,12,D,100,D
20241,05360844,6,0,1,170,D,01,D,150,D
20241,05360844,7,0,1,170,D,01,D,40,D
20241,05360844,8,0,1,170,D,01,D,35,D
20241,05360844,9,0,1,150,D,13,D,350,D
20241,05360844,10,0,1,150,D,02,D,100,D
20241,05360844,11,0,1,160,D,12,D,50,D
20241,05360844,12,0,1,160,D,02,D,25,D
20241,05360844,13,0,2,170,D,12,D,140,D
20241,05360874,2,0,1,150,D,13,D,80,D
20241,05360934,4,0,1,170,D,12,D,125,D
20241,05360934,5,0,1,170,D,01,D,65,D
20241,05360934,6,0,1,170,D,02,D,70,D
20241,05360934,7,0,1,150,D,13,D,400,D
20241,05361044,4,0,1,150,D,12,D,5200,D
20241,05361044,5,0,1,150,D,01,D,1920,D
20241,05361044,6,0,1,150,D,02,D,800,D
20241,05361044,7,0,1,160,D,13,D,80,D
20241,05361044,8,0,2,150,D,12,D,3000,D
20241,05361174,4,0,1,140,D,01,D,500,D
20241,05361174,5,0,1,150,D,01,D,125,D
20241,05361174,6,0,1,160,D,02,D,100,D
20241,05361174,7,0,1,180,D,02,D,100,D
20241,05361174,8,0,2,160,D,12,D,500,D
20241,05361174,9,0,2,160,D,12,D,120,D
20241,05361174,10,0,2,180,D,12,D,100,D
20241,05361344,2,0,1,150,D,13,D,100,D
20241,05361434,6,0,1,170,D,12,D,7000,D
20241,05361434,7,0,2,170,D,12,D,1000,D
20241,05361834,4,0,2,170,D,12,D,500,D
20241,05361854,4,0,1,150,D,13,D,1500,D
20241,05361884,3,0,1,170,D,01,D,40,D
20241,05361954,2,0,2,170,D,12,D,100,D
20241,05361954,3,0,2,170,D,12,D,1000,D
20241,05362054,2,0,1,170,D,02,D,500,D
20241,05362054,3,0,1,150,D,12,D,100,D
20241,05362054,4,0,1,150,D,01,D,100,D
20241,05362054,5,0,1,150,D,02,D,100,D
20241,05362074,6,0,1,160,D,13,D,11,D
20241,05362114,3,0,1,160,D,13,D,30,D
20241,05362124,4,0,1,170,D,12,D,100,D
20241,05362124,5,0,1,150,D,13,D,600,D
20241,05362124,6,0,1,150,D,12,D,200,D
20241,05362124,7,0,1,150,D,01,D,100,D
20241,05362124,8,0,2,170,D,12,D,100,D
20241,05362794,9,0,1,170,D,02,D,40,D
20241,05362794,10,0,2,170,D,12,D,235,D
20241,05362824,8,0,1,170,D,02,D,800,D
20241,05362894,2,0,1,150,D,13,D,25,D
20241,05362944,2,0,1,100,D,13,D,200,D
20241,05362944,3,0,1,150,D,13,D,100,D
20241,05363004,2,0,1,160,D,12,D,25,D
20241,05363014,2,0,1,170,D,13,D,400,D
20241,05363014,3,0,1,130,D,02,D,1400,D
20241,05363014,4,0,1,160,D,13,D,1400,D
20241,05363104,2,0,1,170,D,12,D,500,D
20241,05363154,7,0,1,170,D,01,D,5,D
20241,05363154,8,0,1,160,D,13,D,40,D
20241,05363174,8,0,1,160,D,13,D,15,D
20241,05363204,2,0,1,170,D,12,D,200,D
20241,05363214,2,0,1,150,D,13,D,80,D
20241,05363334,2,0,1,100,D,13,D,200,D
20241,05363334,3,0,1,150,D,13,D,250,D
20241,05363394,7,0,1,170,D,02,D,100,D
20241,05363404,2,0,1,160,D,13,D,30,D
20241,05363554,2,0,1,170,D,02,D,1500,D
20241,05363554,3,0,1,160,D,12,D,25,D
20241,05363654,2,0,1,170,D,12,D,750,D
20241,05363654,3,0,1,150,D,13,D,20,D
20241,05363744,2,0,1,160,D,12,D,20,D
20241,05363764,5,0,1,160,D,01,D,400,D
20241,05363794,3,0,1,160,D,12,D,50,D
20241,05364094,2,0,2,170,D,12,D,75,D
20241,05364164,5,0,1,100,D,12,D,500,D
20241,05364164,6,0,1,150,D,13,D,2000,D
20241,05364224,3,0,1,150,D,13,D,40,D
20241,05364334,3,0,1,160,D,13,D,20,D
20241,05364354,6,0,1,170,D,12,D,5,D
20241,05364494,4,0,1,150,D,13,D,40,D
20241,05364534,4,0,1,170,D,13,D,5,D
20241,05364564,3,0,2,160,D,12,D,100,D
20241,05364604,8,0,1,110,D,12,D,600,D
20241,05364654,3,0,1,160,D,12,D,300,D
20241,05364824,2,0,1,160,D,01,D,328,D
20241,05364874,2,0,1,130,D,12,D,300,D
20241,05364874,3,0,1,160,D,12,D,100,D
20241,05365024,2,0,2,170,D,12,D,50,D
20241,05365054,2,0,1,150,D,13,D,100,D
20241,05365074,4,0,1,170,D,12,D,40,D
20241,05365104,9,0,1,150,D,13,D,300,D
20241,05365104,10,0,2,160,D,12,D,3,D
20241,05365134,2,0,1,160,D,02,D,13,D
20241,05365234,2,0,1,150,D,01,D,100,D
20241,05365234,3,0,1,150,D,02,D,200,D
20241,05365324,3,0,1,100,D,13,D,700,D
20241,05365324,4,0,1,120,D,13,D,3800,D
20241,05365374,2,0,1,160,D,13,D,15,D
20241,05365374,3,0,2,160,D,12,D,25,D
20241,05365404,4,0,1,170,D,12,D,180,D
20241,05365404,5,0,1,150,D,13,D,40,D
20241,05365414,5,0,2,170,D,12,D,50,D
20241,05365434,5,0,1,170,D,12,D,100,D
20241,05365434,6,0,1,170,D,01,D,50,D
20241,05365434,7,0,1,170,D,02,D,50,D
20241,05365434,8,0,1,160,D,12,D,100,D
20241,05365434,9,0,1,140,D,12,D,50,D
20241,05365434,10,0,1,160,D,01,D,100,D
20241,05365434,11,0,1,160,D,02,D,100,D
20241,05365454,5,0,1,150,D,12,D,6000,D
20241,05365454,6,0,1,150,D,01,D,800,D
20241,05365454,7,0,1,150,D,02,D,800,D
20241,05365454,8,0,2,150,D,12,D,500,D
20241,05365524,2,0,1,170,D,01,D,20,D
20241,05365554,7,0,1,170,D,01,D,50,D
20241,05365554,8,0,1,130,D,02,D,200,D
20241,05365554,9,0,1,150,D,13,D,500,D
20241,05365554,10,0,1,160,D,13,D,25,D
20241,05365554,11,0,1,160,D,13,D,20,D
20241,05365554,12,0,1,160,D,01,D,125,D
20241,05365554,13,0,2,130,D,12,D,50,D
20241,05365624,5,0,1,160,D,01,D,100,D
20241,05365634,3,0,1,170,D,13,D,20,D
20241,05365654,2,0,1,170,D,13,D,25,D
20241,05365654,3,0,1,150,D,13,D,50,D
20241,05365864,3,0,1,150,D,13,D,20,D
20241,05365904,2,0,1,150,D,13,D,950,D
20241,05365904,3,0,1,160,D,13,D,50,D
20241,05365964,2,0,1,150,D,13,D,40,D
20241,05366044,6,0,1,170,D,02,D,400,D
20241,05366094,2,0,1,160,D,13,D,20,D
20241,05366114,2,0,1,150,D,13,D,150,D
20241,05366114,3,0,2,160,D,12,D,35,D
20241,05366134,3,0,1,100,D,02,D,200,D
20241,05366134,4,0,2,100,D,12,D,250,D
20241,05366264,4,0,1,170,D,12,D,10,D
20241,05366264,5,0,1,170,D,12,D,700,D
20241,05366264,6,0,1,160,D,12,D,33,D
20241,05366264,7,0,1,160,D,12,D,55,D
20241,05366264,8,0,1,160,D,01,D,22,D
20241,05366264,9,0,1,160,D,02,D,22,D
20241,05366264,10,0,2,170,D,12,D,10,D
20241,05366274,2,0,1,150,D,12,D,3000,D
20241,05366274,3,0,1,150,D,01,D,1200,D
20241,05366274,4,0,1,150,D,02,D,1200,D
20241,05366274,5,0,2,170,D,12,D,500,D
20241,05366344,4,0,1,170,D,13,D,2000,D
20241,05366344,5,0,1,160,D,12,D,50,D
20241,05366344,6,0,1,160,D,12,D,50,D
20241,05366544,2,0,1,150,D,12,D,10,D
20241,05366544,3,0,1,150,D,01,D,10,D
20241,05366544,4,0,1,150,D,02,D,10,D
20241,05366544,5,0,2,160,D,12,D,10,D
20241,05366574,4,0,1,160,D,12,D,150,D
20241,05366584,5,0,1,160,D,13,D,50,D
20241,05366594,2,0,1,170,D,12,D,300,D
20241,05366664,2,0,1,160,D,13,D,25,D
20241,05366674,6,0,1,100,D,12,D,500,D
20241,05366674,7,0,1,150,D,13,D,20,D
20241,05366714,2,0,1,110,D,13,D,600,D
20241,05366744,2,0,1,170,D,12,D,500,D
20241,05366744,3,0,1,170,D,01,D,100,D
20241,05366774,2,0,1,170,D,13,D,900,D
20241,05366774,3,0,1,170,D,13,D,1500,D
20241,05366774,4,0,1,150,D,13,D,800,D
20241,05366774,5,0,1,140,D,02,D,200,D
20241,05366904,3,0,1,170,D,12,D,265,D
20241,05366904,4,0,1,170,D,02,D,100,D
20241,05366904,5,0,1,170,D,12,D,100,D
20241,05366904,6,0,1,150,D,13,D,400,D
20241,05411733,4,0,1,170,D,12,D,200,D
20241,05411733,5,0,1,150,D,13,D,500,D
20241,05411833,2,0,1,160,D,13,D,50,D
20241,05411883,4,0,1,160,D,12,D,100,D
20241,05411883,5,0,1,160,D,12,D,100,D
20241,05411883,6,0,1,160,D,12,D,20,D
20241,05411883,7,0,1,160,D,12,D,30,D
20241,05411883,8,0,1,160,D,12,D,30,D
20241,05411883,9,0,1,160,D,10,D,25,D
20241,05411883,10,0,1,160,D,11,D,20,D
20241,05411883,11,0,1,160,D,12,D,15,D
20241,05411903,5,0,1,170,D,12,D,500,D
20241,05411973,2,0,1,170,D,12,D,1200,D
20241,05412023,2,0,1,170,D,12,D,30,D
20241,05412043,2,0,1,160,D,13,D,15,D
20241,05412043,3,0,1,160,D,13,D,100,D
20241,05412043,4,0,1,160,D,13,D,50,D
20241,05412133,8,0,1,150,D,13,D,3000,D
20241,05412133,9,0,1,160,D,13,D,32,D
20241,05412213,3,0,1,170,D,12,D,340,D
20241,05412213,4,0,1,170,D,12,D,80,D
20241,05412213,5,0,1,160,D,11,D,30,D
20241,05412213,6,0,1,150,D,10,D,360,D
20241,05412213,7,0,1,150,D,11,D,280,D
20241,05412213,8,0,1,150,D,12,D,420,D
20241,05412243,2,0,1,170,D,12,D,500,D
