QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,FCECODE,FCECODE_,FCESAV,FCESAV_,FCEMO,FCEMO_,FCESCHPD,FCES_HPD,FCESMTX,FCESMTX_,FCENUM2,FCEPURCH,JFCENMQV,FCENUM2_,JFCE_MQV
20244,05845711,8,0,1,200,D,,A,13,D,,A,,A,,,3900,A,D
20244,05845791,16,0,1,200,D,,A,13,D,,A,,A,,,5400,A,D
20244,05845791,17,0,1,225,D,,A,13,D,,A,,A,,,300,A,D
20244,05845991,6,0,1,100,D,2,D,13,D,,A,,A,,,225,A,D
20244,05845991,7,0,1,200,D,,A,10,D,,A,,A,,,775,A,D
20244,05845991,8,0,1,225,D,,A,13,D,,A,,A,,,1560,A,D
20244,05846021,5,0,1,200,D,,A,13,D,,A,,A,,,1350,A,D
20244,05846021,6,0,1,365,D,,A,08,D,,A,,A,,,175,A,D
20244,05846391,5,0,1,302,D,,A,08,D,,A,,A,,,800,A,D
20244,05846391,6,0,1,302,D,,A,09,D,,A,,A,,,800,A,D
20244,05846491,11,0,1,301,D,,A,09,D,,A,,A,,,145,A,D
20244,05846491,12,0,1,365,D,,A,09,D,,A,,A,,,70,A,D
20244,05846971,5,0,1,100,D,2,D,13,D,,A,,A,,,300,A,D
20244,05847093,14,0,1,301,D,,A,13,D,,A,,A,,,150,A,D
20244,05847093,15,0,1,301,D,,A,13,D,,A,,A,,,450,A,D
20244,05847171,8,0,1,225,D,,A,13,D,,A,,A,,,1500,A,D
20244,05847171,9,0,1,301,D,,A,13,D,,A,,A,,,1950,A,D
20244,05847171,10,0,1,365,D,,A,13,D,,A,,A,,,150,A,D
20244,05847511,7,0,1,303,D,,A,13,D,,A,,A,,,1875,A,D
20244,05847721,7,0,1,321,D,,A,,A,4,D,,A,2,,250,D,D
20244,05847721,8,0,1,365,D,,A,08,D,,A,,A,,,500,A,D
20244,05847721,9,0,1,365,D,,A,13,D,,A,,A,,,270,A,D
20244,05847751,10,0,1,301,D,,A,08,D,,A,,A,,,175,A,D
20244,05847751,11,0,1,365,D,,A,08,D,,A,,A,,,100,A,D
20244,05848031,6,0,1,365,D,,A,08,D,,A,,A,,,15,A,D
20244,05848081,7,0,1,365,D,,A,08,D,,A,,A,,,150,A,D
20244,05848151,11,0,1,301,D,,A,08,D,,A,,A,,,120,A,D
20244,05848261,10,0,1,301,D,,A,08,D,,A,,A,,,200,A,D
20244,05848261,11,0,1,321,D,,A,,A,3,D,,A,2,,50,D,D
20244,05848281,6,0,1,301,D,,A,13,D,,A,,A,,,1890,A,D
20244,05848331,6,0,1,303,D,,A,13,D,,A,,A,,,900,A,D
20244,05848441,7,0,1,365,D,,A,13,D,,A,,A,,,300,A,D
20244,05848641,4,0,1,365,D,,A,09,D,,A,,A,,,200,A,D
20244,05848661,6,0,1,303,D,,A,13,D,,A,,A,,,630,A,D
20244,05848661,7,0,1,301,D,,A,13,D,,A,,A,,,300,A,D
20244,05848711,5,0,1,303,D,,A,10,D,,A,,A,,,4500,A,D
20244,05848711,6,0,1,100,D,1,D,13,D,,A,,A,,,300,A,D
20244,05848841,9,0,1,700,D,,A,13,D,,A,,A,,,16800,A,D
20244,05848951,8,0,1,301,D,,A,10,D,,A,,A,,,100,A,D
20244,05849021,6,0,1,321,D,,A,,A,4,D,,A,2,,280,D,D
20244,05849021,7,0,1,365,D,,A,08,D,,A,,A,,,300,A,D
20244,05849091,4,0,1,303,D,,A,09,D,,A,,A,,,6500,A,D
20244,05849341,6,0,1,200,D,,A,13,D,,A,,A,,,690,A,D
20244,05849681,5,0,1,225,D,,A,13,D,,A,,A,,,390,A,D
20244,05849731,8,0,1,200,D,,A,13,D,,A,,A,,,4500,A,D
20244,05849881,8,0,1,303,D,,A,08,D,,A,,A,,2,330,A,D
20244,05849881,9,0,1,321,D,,A,,A,4,D,,A,3,,150,D,D
20244,05849881,10,0,1,365,D,,A,08,D,,A,,A,,2,30,A,D
20244,05849991,4,0,1,303,D,,A,08,D,,A,,A,,,10250,A,D
20244,05850351,5,0,1,303,D,,A,10,D,,A,,A,,,129,A,D
20244,05850351,6,0,1,365,D,,A,08,D,,A,,A,,,20,A,D
20244,05850531,10,0,1,100,D,1,D,08,D,,A,,A,,,800,A,D
20244,05850531,11,0,1,365,D,,A,08,D,,A,,A,,,280,A,D
20244,05850751,7,0,1,310,D,,A,13,D,,A,,A,,,1500,A,D
20244,05851231,4,0,1,303,D,,A,13,D,,A,,A,,,180,A,D
20244,05851231,5,0,1,365,D,,A,08,D,,A,,A,,,600,A,D
20244,05851281,13,0,1,100,D,2,D,13,D,,A,,A,,,450,A,D
20244,05851481,5,0,1,303,D,,A,13,D,,A,,A,,,810,A,D
20244,05851651,9,0,1,365,D,,A,08,D,,A,,A,,,500,A,D
20244,05851771,8,0,1,321,D,,A,,A,4,D,,A,3,1,150,D,D
20244,05851861,5,0,1,710,D,,A,08,D,,A,,A,,,600,A,D
20244,05851861,6,0,1,710,D,,A,09,D,,A,,A,,,600,A,D
20244,05851991,8,0,1,225,D,,A,13,D,,A,,A,,,1140,A,D
20244,05851991,9,0,1,365,D,,A,08,D,,A,,A,,,150,A,D
20244,05851991,10,0,1,321,D,,A,,A,4,D,,A,2,,400,D,D
20244,05852021,8,0,1,303,D,,A,09,D,,A,,A,,,1400,A,D
20244,05852051,4,0,1,303,D,,A,09,D,,A,,A,,,1500,A,D
20244,05852051,5,0,1,365,D,,A,09,D,,A,,A,,,235,A,D
20244,05852311,8,0,1,345,D,,A,08,D,,A,,A,,,550,A,D
20244,05852311,9,0,1,301,D,,A,08,D,,A,,A,,1,80,A,D
20244,05852351,6,0,1,365,D,,A,08,D,,A,,A,,,225,A,D
20244,05852481,6,0,1,301,D,,A,13,D,,A,,A,,1,6000,A,D
20244,05852481,7,0,1,321,D,,A,,A,4,D,,A,1,,350,D,D
20244,05852481,8,0,1,365,D,,A,08,D,,A,,A,,1,300,A,D
20244,05852481,9,0,1,345,D,,A,13,D,,A,,A,,,2400,A,D
20244,05852571,14,0,1,200,D,,A,08,D,,A,,A,,,654,A,D
20244,05853141,6,0,1,100,D,2,D,13,D,,A,,A,,,600,A,D
20244,05853161,6,0,1,100,D,1,D,13,D,,A,,A,,,1200,A,D
20244,05853161,7,0,1,303,D,,A,08,D,,A,,A,,,5200,A,D
20244,05853201,16,0,1,100,D,1,D,08,D,,A,,A,,,265,A,D
20244,05853201,17,0,1,100,D,1,D,10,D,,A,,A,,,555,A,D
20244,05853391,7,0,1,303,D,,A,09,D,,A,,A,,,1800,A,D
20244,05853481,8,0,1,303,D,,A,08,D,,A,,A,,,1000,A,D
20244,05853481,9,0,1,310,D,,A,08,D,,A,,A,,,4000,A,D
20244,05853771,8,0,1,321,D,,A,,A,4,D,,A,1,,25,D,D
20244,05853771,9,0,1,365,D,,A,10,D,,A,,A,,,35,A,D
20244,05853841,7,0,1,365,D,,A,13,D,,A,,A,,2,600,A,D
20244,05853891,8,0,1,365,D,,A,09,D,,A,,A,,,250,A,D
20244,05854111,6,0,1,200,D,,A,13,D,,A,,A,,,1200,A,D
20244,05854111,7,0,1,200,D,,A,13,D,,A,,A,,,4200,A,D
20244,05854171,9,0,1,303,D,,A,09,D,,A,,A,,,1000,A,D
20244,05854231,8,0,1,321,D,,A,,A,5,D,100,D,,,100,A,D
20244,05854251,6,0,1,301,D,,A,13,D,,A,,A,,,420,A,D
20244,05854761,13,0,1,100,D,2,D,13,D,,A,,A,,,1050,A,D
20244,05854761,14,0,1,225,D,,A,10,D,,A,,A,,,80,A,D
20244,05854801,10,0,1,301,D,,A,13,D,,A,,A,,,1500,A,D
20244,05854831,5,0,1,200,D,,A,13,D,,A,,A,,,3300,A,D
20244,05854941,10,0,1,310,D,,A,13,D,,A,,A,,,2100,A,D
20244,05854941,11,0,1,321,D,,A,,A,5,D,300,D,,,300,A,D
20244,05854951,4,0,1,100,D,1,D,13,D,,A,,A,,,675,A,D
20244,05854951,5,0,1,100,D,2,D,13,D,,A,,A,,,300,A,D
20244,05854951,6,0,1,321,D,,A,,A,4,D,,A,3,,60,D,D
20244,05855021,9,0,1,225,D,,A,13,D,,A,,A,,,1200,A,D
20244,05855171,6,0,1,303,D,,A,11,D,,A,,A,,,189,A,D
20244,05855301,4,0,1,303,D,,A,09,D,,A,,A,,,1800,A,D
20244,05855521,6,0,1,303,D,,A,13,D,,A,,A,,,6000,A,D
20244,05855531,10,0,1,200,D,,A,13,D,,A,,A,,1,4050,A,D
20244,05855531,11,0,1,225,D,,A,13,D,,A,,A,,,1080,A,D
20244,05855531,12,0,1,303,D,,A,10,D,,A,,A,,1,600,A,D
20244,05855531,13,0,1,303,D,,A,11,D,,A,,A,,1,300,A,D
20244,05855531,14,0,1,365,D,,A,09,D,,A,,A,,1,120,A,D
20244,05855861,9,0,1,365,D,,A,09,D,,A,,A,,,450,A,D
20244,05855911,21,0,1,321,D,,A,,A,4,D,,A,3,,150,D,D
20244,05856291,10,0,1,225,D,,A,13,D,,A,,A,,,900,A,D
20244,05856301,6,0,1,200,D,,A,13,D,,A,,A,,,900,A,D
20244,05856311,5,0,1,225,D,,A,13,D,,A,,A,,,2124,A,D
20244,05856511,6,0,1,200,D,,A,13,D,,A,,A,,,990,A,D
20244,05857251,4,0,1,200,D,,A,13,D,,A,,A,,3,75,A,D
20244,05857251,5,0,1,365,D,,A,09,D,,A,,A,,2,40,A,D
20244,05857421,5,0,1,303,D,,A,11,D,,A,,A,,,300,A,D
20244,05857881,8,0,1,303,D,,A,09,D,,A,,A,,,6095,A,D
20244,05857881,9,0,1,365,D,,A,09,D,,A,,A,,,300,A,D
20244,05857921,10,0,1,365,D,,A,09,D,,A,,A,,1,40,A,D
20244,05857921,11,0,1,365,D,,A,10,D,,A,,A,,1,135,A,D
20244,05857971,7,0,1,301,D,,A,13,D,,A,,A,,,3000,A,D
20244,05858071,6,0,1,200,D,,A,13,D,,A,,A,,1,1125,A,D
20244,05858371,7,0,1,200,D,,A,13,D,,A,,A,,,3000,A,D
20244,05858371,8,0,1,225,D,,A,13,D,,A,,A,,,3000,A,D
20244,05858371,9,0,1,301,D,,A,09,D,,A,,A,,,18000,A,D
20244,05858371,10,0,1,100,D,1,D,09,D,,A,,A,,,13500,A,D
20244,05858421,4,0,1,303,D,,A,09,D,,A,,A,,,1500,A,D
20244,05858491,7,0,1,100,D,2,D,13,D,,A,,A,,,1200,A,D
20244,05858491,8,0,1,200,D,,A,13,D,,A,,A,,,10731,A,D
20244,05858511,10,0,1,365,D,,A,13,D,,A,,A,,,300,A,D
20244,05858651,9,0,1,310,D,,A,13,D,,A,,A,,,1800,A,D
20244,05858911,6,0,1,345,D,,A,13,D,,A,,A,,,4020,A,D
20244,05859031,6,0,1,321,D,,A,,A,4,D,,A,1,,100,D,D
20244,05859101,6,0,1,100,D,2,D,13,D,,A,,A,,,6000,A,D
20244,05859101,7,0,1,200,D,,A,13,D,,A,,A,,,7860,A,D
20244,05859111,9,0,1,301,D,,A,13,D,,A,,A,,,15600,A,D
20244,05859181,6,0,1,225,D,,A,13,D,,A,,A,,,960,A,D
20244,05859181,7,0,1,303,D,,A,11,D,,A,,A,,2,500,A,D
20244,05859341,8,0,1,365,D,,A,09,D,,A,,A,,,40,A,D
20244,05859341,9,0,1,365,D,,A,09,D,,A,,A,,,25,A,D
20244,05859341,10,0,1,321,D,,A,,A,5,D,500,D,,,500,A,D
20244,05859561,8,0,1,321,D,,A,,A,4,D,,A,3,,150,D,D
20244,05859601,8,0,1,400,D,,A,,A,4,D,,A,3,,,D,H
20244,05859601,8,1,1,303,D,,A,,A,,A,,A,,,4560,A,E
20244,05859601,8,2,1,321,D,,A,,A,,A,,A,,,1440,A,E
20244,05859891,4,0,1,301,D,,A,13,D,,A,,A,,,3900,A,D
20244,05859961,4,0,1,301,D,,A,13,D,,A,,A,,,1053,A,D
20244,05860011,12,0,1,365,D,,A,09,D,,A,,A,,,190,A,D
20244,05860191,4,0,1,200,D,,A,13,D,,A,,A,,1,4200,A,D
20244,05860191,5,0,1,303,D,,A,10,D,,A,,A,,1,11000,A,D
20244,05860191,6,0,1,365,D,,A,09,D,,A,,A,,1,300,A,D
20244,05860621,6,0,1,301,D,,A,13,D,,A,,A,,,5010,A,D
20244,05860621,7,0,1,301,D,,A,09,D,,A,,A,,,738,A,D
20244,05860621,8,0,1,365,D,,A,09,D,,A,,A,,,200,A,D
20244,05860741,8,0,1,303,D,,A,10,D,,A,,A,,,420,A,D
20244,05861261,13,0,1,200,D,,A,09,D,,A,,A,,2,574,A,D
20244,05861261,14,0,1,200,D,,A,10,D,,A,,A,,2,500,A,D
20244,05861261,15,0,1,200,D,,A,11,D,,A,,A,,2,670,A,D
20244,05861261,16,0,1,225,D,,A,10,D,,A,,A,,,45,A,D
20244,05861261,17,0,1,225,D,,A,11,D,,A,,A,,,440,A,D
20244,05861462,7,0,1,365,D,,A,09,D,,A,,A,,,400,A,D
20244,05861771,8,0,1,303,D,,A,09,D,,A,,A,,,7800,A,D
20244,05862441,9,0,1,365,D,,A,09,D,,A,,A,,,100,A,D
20244,05862541,6,0,1,225,D,,A,13,D,,A,,A,,,2100,A,D
20244,05862591,23,0,1,100,D,1,D,13,D,,A,,A,,,4500,A,D
20244,05862591,24,0,1,345,D,,A,13,D,,A,,A,,,900,A,D
20244,05862591,25,0,1,365,D,,A,13,D,,A,,A,,,900,A,D
20244,05862601,5,0,1,365,D,,A,09,D,,A,,A,,,1400,A,D
20244,05862751,9,0,1,303,D,,A,09,D,,A,,A,,,130,A,D
20244,05862751,10,0,1,365,D,,A,09,D,,A,,A,,,200,A,D
20244,05863011,4,0,1,225,D,,A,13,D,,A,,A,,,1800,A,D
20244,05863301,5,0,1,100,D,2,D,13,D,,A,,A,,,300,A,D
20244,05863301,6,0,1,321,D,,A,,A,1,D,,A,10,,150,D,D
20244,05863551,6,0,1,200,D,,A,13,D,,A,,A,,2,840,A,D
20244,05864464,10,0,1,200,D,,A,13,D,,A,,A,,1,11400,A,D
20244,05864721,4,0,1,303,D,,A,13,D,,A,,A,,,900,A,D
20244,05865461,6,0,1,100,D,2,D,09,D,,A,,A,,,2000,A,D
20251,05654644,7,0,1,200,D,,A,13,D,,A,,A,,,900,A,D
20251,05654644,8,0,1,225,D,,A,12,D,,A,,A,,,400,A,D
20251,05654654,8,0,1,303,D,,A,12,D,,A,,A,,,300,A,D
20251,05654944,4,0,1,200,D,,A,13,D,,A,,A,,,480,A,D
20251,05655074,15,0,1,200,D,,A,10,D,,A,,A,,,594,A,D
20251,05655074,16,0,1,200,D,,A,11,D,,A,,A,,,485,A,D
20251,05655074,17,0,1,200,D,,A,12,D,,A,,A,,,573,A,D
20251,05655074,18,0,1,321,D,,A,,A,5,D,300,D,,,300,A,D
20251,05655074,19,0,2,100,D,2,D,10,D,,A,,A,,,3400,A,D
20251,05655074,20,0,2,225,D,,A,10,D,,A,,A,,,594,A,D
20251,05655574,10,0,1,303,D,,A,12,D,,A,,A,,,165,A,D
20251,05655684,10,0,1,310,D,,A,13,D,,A,,A,,,8250,A,D
20251,05655684,11,0,1,345,D,,A,13,D,,A,,A,,,600,A,D
20251,05655764,8,0,1,301,D,,A,11,D,,A,,A,,,1500,A,D
20251,05655934,11,0,1,301,D,,A,13,D,,A,,A,,,7956,A,D
20251,05656074,4,0,1,200,D,,A,13,D,,A,,A,,,3600,A,D
20251,05656114,7,0,1,100,D,2,D,10,D,,A,,A,,,3500,A,D
20251,05656114,8,0,1,302,D,,A,10,D,,A,,A,,,500,A,D
20251,05656114,9,0,1,302,D,,A,11,D,,A,,A,,,500,A,D
20251,05656114,10,0,1,302,D,,A,12,D,,A,,A,,,500,A,D
20251,05656384,6,0,1,301,D,,A,13,D,,A,,A,,,1119,A,D
20251,05656384,7,0,1,321,D,,A,,A,3,D,,A,10,,125,D,D
20251,05656394,8,0,1,302,D,,A,10,D,,A,,A,,,250,A,D
20251,05656394,9,0,1,302,D,,A,11,D,,A,,A,,,500,A,D
20251,05656944,5,0,1,303,D,,A,12,D,,A,,A,,,350,A,D
20251,05656944,6,0,2,303,D,,A,10,D,,A,,A,,,500,A,D
20251,05657054,15,0,1,303,D,,A,10,D,,A,,A,,,5000,A,D
20251,05657054,16,0,1,700,D,,A,10,D,,A,,A,,,500,A,D
20251,05657134,10,0,1,365,D,,A,11,D,,A,,A,,,20,A,D
20251,05657304,6,0,1,100,D,1,D,13,D,,A,,A,,,1200,A,D
20251,05657304,7,0,1,400,D,,A,12,D,,A,,A,,,,A,H
20251,05657304,7,1,1,310,D,,A,12,D,,A,,A,,,3129,A,E
20251,05657304,7,2,1,303,D,,A,12,D,,A,,A,,,4471,A,E
20251,05657744,8,0,1,100,D,1,D,13,D,,A,,A,,,1500,A,D
20251,05657744,9,0,1,365,D,,A,10,D,,A,,A,,,90,A,D
20251,05657744,10,0,1,301,D,,A,10,D,,A,,A,,,100,A,D
20251,05658154,6,0,1,301,D,,A,13,D,,A,,A,,,7920,A,D
20251,05658154,7,0,1,365,D,,A,10,D,,A,,A,,,200,A,D
20251,05658384,10,0,1,303,D,,A,13,D,,A,,A,,,27000,A,D
20251,05658384,11,0,1,310,D,,A,13,D,,A,,A,,,3600,A,D
20251,05658494,8,0,1,321,D,,A,,A,2,D,,A,12,,240,D,D
20251,05658624,4,0,1,200,D,,A,13,D,,A,,A,,,750,A,D
20251,05658624,5,0,1,321,D,,A,,A,4,D,,A,1,,60,D,D
20251,05658644,5,0,1,100,D,2,D,13,D,,A,,A,,,3000,A,D
20251,05658904,9,0,1,303,D,,A,13,D,,A,,A,,,1440,A,D
20251,05658904,10,0,1,365,D,,A,10,D,,A,,A,,,120,A,D
20251,05659074,18,0,1,303,D,,A,12,D,,A,,A,,,240,A,D
20251,05659074,19,0,1,303,D,,A,13,D,,A,,A,,,9000,A,D
20251,05659074,20,0,1,365,D,,A,11,D,,A,,A,,,375,A,D
20251,05659074,21,0,1,345,D,,A,13,D,,A,,A,,,210,A,D
20251,05659074,22,0,2,400,D,,A,10,D,,A,,A,,,,A,H
20251,05659074,22,1,2,310,D,,A,10,D,,A,,A,,,2470,A,E
20251,05659074,22,2,2,303,D,,A,10,D,,A,,A,,,3530,A,E
20251,05659124,7,0,1,100,D,2,D,12,D,,A,,A,,,36000,A,D
20251,05659124,8,0,1,100,D,2,D,13,D,,A,,A,,,60000,A,D
20251,05659554,6,0,1,345,D,,A,13,D,,A,,A,,,360,A,D
20251,05660814,8,0,1,345,D,,A,13,D,,A,,A,,,1440,A,D
20251,05660814,9,0,1,225,D,,A,13,D,,A,,A,,,6900,A,D
20251,05660814,10,0,1,310,D,,A,13,D,,A,,A,,,2100,A,D
20251,05660854,6,0,1,303,D,,A,10,D,,A,,A,,1,100,A,D
20251,05661024,9,0,1,225,D,,A,13,D,,A,,A,,,2250,A,D
20251,05661054,5,0,1,365,D,,A,11,D,,A,,A,,,350,A,D
20251,05661224,4,0,1,303,D,,A,13,D,,A,,A,,,1500,A,D
20251,05661724,10,0,1,400,D,,A,12,D,,A,,A,,,,A,H
20251,05661724,10,1,1,310,D,,A,12,D,,A,,A,,,7706,A,E
20251,05661724,10,2,1,321,D,,A,12,D,,A,,A,,,550,A,E
20251,05661724,10,3,1,365,D,,A,12,D,,A,,A,,,735,A,E
20251,05661724,10,4,1,303,D,,A,12,D,,A,,A,,,11009,A,E
20251,05661754,6,0,1,301,D,,A,13,D,,A,,A,,,4500,A,D
20251,05661834,13,0,1,303,D,,A,10,D,,A,,A,,,305,A,D
20251,05661834,14,0,1,303,D,,A,12,D,,A,,A,,,3740,A,D
20251,05661834,15,0,1,301,D,,A,13,D,,A,,A,,,825,A,D
20251,05662084,4,0,1,303,D,,A,13,D,,A,,A,,,144,A,D
20251,05662124,4,0,1,365,D,,A,10,D,,A,,A,,,600,A,D
20251,05662234,4,0,1,200,D,,A,13,D,,A,,A,,,780,A,D
20251,05662234,5,0,2,200,D,,A,10,D,,A,,A,,,260,A,D
20251,05662414,24,0,1,100,D,2,D,12,D,,A,,A,,,200,A,D
20251,05662414,25,0,1,225,D,,A,11,D,,A,,A,,,158,A,D
20251,05662414,26,0,1,301,D,,A,13,D,,A,,A,,,13023,A,D
20251,05662704,12,0,1,100,D,2,D,13,D,,A,,A,,,1350,A,D
20251,05662704,13,0,1,301,D,,A,12,D,,A,,A,,,300,A,D
20251,05663114,14,0,1,200,D,,A,13,D,,A,,A,,,1500,A,D
20251,05663114,15,0,1,100,D,2,D,11,D,,A,,A,,,2800,A,D
20251,05663724,6,0,2,303,D,,A,10,D,,A,,A,,,150,A,D
20251,05663944,12,0,1,200,D,,A,13,D,,A,,A,,,3060,A,D
20251,05664044,7,0,1,303,D,,A,13,D,,A,,A,,,5400,A,D
20251,05664114,6,0,1,301,D,,A,13,D,,A,,A,,,165,A,D
20251,05664134,27,0,1,100,D,,C,13,D,,A,,A,,,1500,A,D
20251,05664214,10,0,1,365,D,,A,10,D,,A,,A,,,200,A,D
20251,05664254,11,0,1,225,D,,A,13,D,,A,,A,,,1200,A,D
20251,05664304,9,0,1,100,D,2,D,13,D,,A,,A,,,900,A,D
20251,05664304,10,0,1,321,D,,A,,A,4,D,,A,3,,120,D,D
20251,05664324,13,0,1,100,D,1,D,13,D,,A,,A,,,1800,A,D
20251,05664324,14,0,1,200,D,,A,13,D,,A,,A,,,2550,A,D
20251,05664324,15,0,2,225,D,,A,10,D,,A,,A,,,85,A,D
20251,05664584,5,0,1,301,D,,A,13,D,,A,,A,,,240,A,D
20251,05664614,6,0,1,321,D,,A,,A,4,D,,A,3,,243,D,D
20251,05664914,7,0,1,303,D,,A,13,D,,A,,A,,,294,A,D
20251,05665224,15,0,1,100,D,2,D,12,D,,A,,A,,,2000,A,D
20251,05665404,8,0,1,303,D,,A,10,D,,A,,A,,,30,A,D
20251,05665404,9,0,2,303,D,,A,10,D,,A,,A,,,44,A,D
20251,05665954,9,0,1,200,D,,A,13,D,,A,,A,,,2370,A,D
20251,05666074,8,0,1,345,D,,A,11,D,,A,,A,,,240,A,D
20251,05666074,9,0,2,345,D,,A,11,D,,A,,A,,,76,A,D
20251,05666374,7,0,1,321,D,,A,,A,4,D,,A,3,,300,D,D
20251,05666484,6,0,1,100,D,2,D,12,D,,A,,A,,,3000,A,D
20251,05667254,7,0,1,100,D,1,D,01,D,,A,,A,,,1000,A,D
20251,05667464,7,0,1,303,D,,A,12,D,,A,,A,,,50,A,D
20251,05667484,14,0,1,365,D,,A,13,D,,A,,A,,,300,A,D
20251,05667514,4,0,1,365,D,,A,01,D,,A,,A,,,30,A,D
20251,05667754,8,0,1,200,D,,A,13,D,,A,,A,,1,3600,A,D
20251,05667774,11,0,1,365,D,,A,12,D,,A,,A,,,100,A,D
20251,05667864,7,0,1,303,D,,A,01,D,,A,,A,,,3000,A,D
20251,05667944,5,0,1,303,D,,A,11,D,,A,,A,,,250,A,D
20251,05667944,6,0,1,303,D,,A,12,D,,A,,A,,,700,A,D
20251,05668134,5,0,1,335,D,,A,13,D,,A,,A,,,,A,H
20251,05668134,5,1,1,310,D,,A,13,D,,A,,A,,,1264,A,E
20251,05668134,5,2,1,321,D,,A,13,D,,A,,A,,,92,A,E
20251,05668134,5,3,1,303,D,,A,13,D,,A,,A,,,1806,A,E
20251,05668194,22,0,1,345,D,,A,13,D,,A,,A,,,900,A,D
20251,05668254,7,0,1,303,D,,A,13,D,,A,,A,,,1200,A,D
20251,05668254,8,0,1,310,D,,A,01,D,,A,,A,,,1400,A,D
20251,05668254,9,0,1,365,D,,A,01,D,,A,,A,,,200,A,D
20251,05668564,6,0,1,301,D,,A,13,D,,A,,A,,,1950,A,D
20251,05668584,7,0,1,200,D,,A,13,D,,A,,A,,,840,A,D
20251,05668584,8,0,1,301,D,,A,13,D,,A,,A,,,4500,A,D
20251,05668584,9,0,1,340,D,,A,13,D,,A,,A,,,855,A,D
20251,05668724,26,0,1,301,D,,A,13,D,,A,,A,,,2874,A,D
20251,05668724,27,0,1,301,D,,A,13,D,,A,,A,,,2697,A,D
20251,05668724,28,0,1,301,D,,A,11,D,,A,,A,,,975,A,D
20251,05668914,4,0,1,321,D,,A,,A,1,D,,A,12,,360,D,D
20251,05669034,5,0,1,365,D,,A,01,D,,A,,A,,,250,A,D
20251,05669404,6,0,1,200,D,,A,13,D,,A,,A,,,6726,A,D
20251,05669674,7,0,1,100,D,1,D,11,D,,A,,A,,,2000,A,D
20251,05669964,8,0,1,100,D,1,D,13,D,,A,,A,,,300,A,D
20251,05669964,9,0,1,225,D,,A,13,D,,A,,A,,,315,A,D
20251,05669994,7,0,1,303,D,,A,12,D,,A,,A,,,6000,A,D
20251,05670074,6,0,1,321,D,,A,,A,4,D,,A,3,,420,D,D
20251,05670624,13,0,1,365,D,,A,01,D,,A,,A,,,250,A,D
20251,05670744,7,0,1,303,D,,A,01,D,,A,,A,,,261,A,D
20251,05670884,11,0,1,200,D,,A,13,D,,A,,A,,,2400,A,D
20251,05670884,12,0,1,321,D,,A,,A,4,D,,A,3,,450,D,D
20251,05670974,10,0,1,301,D,,A,13,D,,A,,A,,,1260,A,D
20251,05670974,11,0,1,200,D,,A,13,D,,A,,A,,,3600,A,D
20251,05670974,12,0,1,321,D,,A,,A,4,D,,A,3,1,240,D,D
20251,05670974,13,0,1,345,D,,A,12,D,,A,,A,,,30,A,D
20251,05671124,8,0,1,345,D,,A,01,D,,A,,A,,,639,A,D
20251,05671124,9,0,1,365,D,,A,01,D,,A,,A,,,81,A,D
20251,05671194,8,0,1,301,D,,A,13,D,,A,,A,,,1920,A,D
20251,05671464,15,0,1,100,D,1,D,13,D,,A,,A,,,16500,A,D
20251,05671464,16,0,1,200,D,,A,13,D,,A,,A,,,4200,A,D
20251,05672144,9,0,1,303,D,,A,13,D,,A,,A,,,3300,A,D
20251,05672294,5,0,1,225,D,,A,13,D,,A,,A,,,150,A,D
20251,05672364,10,0,1,100,D,2,D,13,D,,A,,A,,,600,A,D
20251,05672364,11,0,1,321,D,,A,,A,4,D,,A,3,,600,D,D
20251,05672364,12,0,1,321,D,,A,,A,4,D,,A,3,,600,D,D
20251,05672614,4,0,1,303,D,,A,12,D,,A,,A,,,5000,A,D
20251,05672654,32,0,1,303,D,,A,01,D,,A,,A,,,3800,A,D
20251,05672654,33,0,1,365,D,,A,01,D,,A,,A,,,300,A,D
20251,05672654,34,0,1,365,D,,A,11,D,,A,,A,,,200,A,D
20251,05672654,35,0,1,365,D,,A,01,D,,A,,A,,,300,A,D
20251,05672654,36,0,1,345,D,,A,01,D,,A,,A,,,2800,A,D
20251,05672824,4,0,1,710,D,,A,13,D,,A,,A,,,600,A,D
20251,05672844,5,0,1,200,D,,A,13,D,,A,,A,,,2568,A,D
20251,05673074,5,0,1,303,D,,A,01,D,,A,,A,,,3000,A,D
20251,05673224,6,0,1,200,D,,A,13,D,,A,,A,,2,567,A,D
20251,05673624,5,0,1,365,D,,A,11,D,,A,,A,,,20,A,D
20251,05673904,14,0,1,225,D,,A,13,D,,A,,A,,,2355,A,D
20251,05673964,12,0,1,225,D,,A,13,D,,A,,A,,,2760,A,D
20251,05674224,6,0,1,100,D,2,D,13,D,,A,,A,,,1500,A,D
20251,05674284,27,0,1,365,D,,A,12,D,,A,,A,,,120,A,D
20251,05674544,4,0,1,303,D,,A,13,D,,A,,A,,,2100,A,D
20251,05674584,4,0,1,303,D,,A,11,D,,A,,A,,,12000,A,D
20251,05674714,7,0,1,345,D,,A,11,D,,A,,A,,,590,A,D
20251,05674714,8,0,1,345,D,,A,12,D,,A,,A,,,423,A,D
20251,05674714,9,0,1,345,D,,A,01,D,,A,,A,,,641,A,D
20251,05674714,10,0,1,301,D,,A,01,D,,A,,A,,,50,A,D
